time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
2024-08-14T12:05:33.80Z,49.4440792,13.4419078,4246.779,-54.03,3.93,-3.85,12.716,18.712,1.24,175.84466,1.08509,3,7
2024-08-14T12:05:34.00Z,49.4439810,13.4419199,4247.983,-54.11,3.63,-4.05,12.387,18.185,1.22,176.16054,0.98551,3,7
2024-08-14T12:05:34.20Z,49.4438768,13.4419249,4249.116,-54.36,2.85,-3.49,11.942,17.702,1.14,176.99858,0.88346,3,8
2024-08-14T12:05:34.40Z,49.4437751,13.4419303,4250.588,-54.44,2.53,-3.69,11.534,17.244,1.10,177.34322,0.87298,3,8
2024-08-14T12:05:34.60Z,49.4436756,13.4419343,4252.405,-54.53,2.24,-3.69,11.096,16.720,0.93,177.64784,0.82540,3,8
2024-08-14T12:05:34.80Z,49.4435757,13.4419366,4254.086,-54.72,1.86,-3.62,10.695,16.244,0.90,178.05136,0.74809,3,8
2024-08-14T12:05:35.00Z,49.4434766,13.4419386,4255.575,-54.62,1.58,-3.53,10.325,15.803,0.88,178.34054,0.71518,3,8
2024-08-14T12:05:35.20Z,49.4433781,13.4419400,4256.928,-54.40,1.39,-3.68,10.004,15.400,0.88,178.53402,0.71095,3,8
2024-08-14T12:05:35.40Z,49.4432803,13.4419415,4258.074,-54.03,1.30,-4.00,9.720,15.025,0.91,178.62284,0.70875,3,8
2024-08-14T12:05:35.60Z,49.4431830,13.4419433,4259.296,-53.94,1.05,-4.27,9.458,14.667,0.90,178.88830,0.69831,3,8
2024-08-14T12:05:35.80Z,49.4430841,13.4419443,4260.902,-54.21,0.66,-3.92,9.223,14.387,0.95,179.29928,0.72003,3,7
2024-08-14T12:05:36.00Z,49.4429843,13.4419441,4262.301,-54.64,0.27,-3.71,9.013,14.121,0.97,179.71432,0.69057,3,7
2024-08-14T12:05:36.20Z,49.4428842,13.4419416,4263.136,-54.72,-0.09,-3.70,8.833,13.831,1.06,180.09232,0.68977,3,8
2024-08-14T12:05:36.40Z,49.4427847,13.4419384,4263.625,-54.84,-0.30,-3.72,8.671,13.577,1.08,180.31042,0.68867,3,8
2024-08-14T12:05:36.60Z,49.4426872,13.4419343,4264.257,-54.46,-0.52,-3.83,8.497,13.319,0.95,180.55208,0.68489,3,8
2024-08-14T12:05:36.80Z,49.4425912,13.4419307,4265.008,-54.04,-0.56,-4.13,8.338,13.092,0.99,180.59424,0.72796,3,8
2024-08-14T12:05:37.00Z,49.4424952,13.4419270,4265.838,-53.93,-0.88,-4.42,8.187,12.889,0.95,180.93120,0.72030,3,8
2024-08-14T12:05:37.20Z,49.4423982,13.4419228,4266.609,-53.96,-1.06,-4.33,8.053,12.703,0.96,181.12038,0.73599,3,8
2024-08-14T12:05:37.40Z,49.4423011,13.4419182,4267.505,-53.91,-1.30,-4.20,7.926,12.533,0.96,181.38000,0.73357,3,8
2024-08-14T12:05:37.60Z,49.4422042,13.4419129,4268.413,-53.88,-1.60,-4.18,7.805,12.367,0.95,181.69964,0.73343,3,8
2024-08-14T12:05:37.80Z,49.4421073,13.4419066,4269.292,-53.80,-1.92,-4.20,7.695,12.220,0.95,182.04426,0.75958,3,8
2024-08-14T12:05:38.00Z,49.4420105,13.4418995,4270.202,-53.68,-2.13,-4.14,7.567,11.950,0.93,182.26702,0.70954,3,9
2024-08-14T12:05:38.20Z,49.4419134,13.4418917,4271.102,-53.55,-2.18,-4.26,7.440,11.681,0.90,182.32828,0.70032,3,9
2024-08-14T12:05:38.40Z,49.4418161,13.4418829,4271.880,-53.53,-2.54,-4.32,7.323,11.427,0.92,182.71370,0.70185,3,9
2024-08-14T12:05:38.60Z,49.4417182,13.4418736,4272.760,-53.74,-2.94,-4.14,7.211,11.176,0.91,183.12930,0.70380,3,9
2024-08-14T12:05:38.80Z,49.4416204,13.4418634,4273.881,-53.68,-3.00,-4.20,7.105,10.915,0.89,183.19348,0.65051,3,9
2024-08-14T12:05:39.00Z,49.4415234,13.4418537,4275.182,-53.49,-3.24,-4.13,6.999,10.670,0.87,183.46240,0.65585,3,9
2024-08-14T12:05:39.20Z,49.4414266,13.4418430,4276.300,-53.30,-3.58,-4.30,6.900,10.442,0.87,183.84008,0.66456,3,9
2024-08-14T12:05:39.40Z,49.4413314,13.4418328,4277.229,-53.36,-3.67,-4.27,6.814,10.264,0.97,183.93038,0.76603,3,9
2024-08-14T12:05:39.60Z,49.4412359,13.4418218,4278.145,-53.43,-3.90,-4.27,6.735,10.110,0.97,184.16974,0.77715,3,9
2024-08-14T12:05:39.80Z,49.4411409,13.4418101,4279.007,-53.17,-4.17,-4.26,6.661,9.952,0.97,184.48456,0.80648,3,9
2024-08-14T12:05:40.00Z,49.4410462,13.4417962,4279.232,-53.49,-4.41,-4.33,6.562,9.743,0.77,184.71344,0.74413,3,9
2024-08-14T12:05:40.20Z,49.4409531,13.4417797,4278.614,-53.04,-4.75,-4.29,6.472,9.519,0.76,185.12246,0.70179,3,9
2024-08-14T12:05:40.40Z,49.4408590,13.4417646,4278.831,-52.77,-4.88,-4.40,6.396,9.363,0.81,185.28760,0.70400,3,9
2024-08-14T12:05:40.60Z,49.4407640,13.4417502,4279.280,-52.87,-4.99,-4.21,6.332,9.237,0.86,185.39612,0.76725,3,10
2024-08-14T12:05:40.80Z,49.4406694,13.4417343,4279.530,-52.79,-5.42,-4.34,6.270,9.108,0.85,185.86128,0.75366,3,10
2024-08-14T12:05:41.00Z,49.4405736,13.4417188,4280.092,-52.97,-5.66,-4.10,6.209,8.985,0.86,186.09526,0.72563,3,10
2024-08-14T12:05:41.20Z,49.4404776,13.4417025,4280.574,-53.02,-5.92,-3.96,6.153,8.874,0.91,186.37286,0.68606,3,10
2024-08-14T12:05:41.40Z,49.4403810,13.4416859,4281.171,-53.06,-6.17,-3.96,6.099,8.767,0.91,186.63412,0.64379,3,10
2024-08-14T12:05:41.60Z,49.4402847,13.4416690,4281.782,-52.92,-6.38,-3.98,6.044,8.663,0.88,186.86982,0.61843,3,10
2024-08-14T12:05:41.80Z,49.4401884,13.4416520,4282.455,-52.72,-6.55,-4.04,5.986,8.563,0.84,187.08258,0.60766,3,10
2024-08-14T12:05:42.00Z,49.4400928,13.4416353,4283.316,-52.43,-6.64,-4.12,5.930,8.466,0.84,187.22188,0.61107,3,10
2024-08-14T12:05:42.20Z,49.4399967,13.4416183,4284.228,-52.39,-6.96,-3.95,5.873,8.373,0.83,187.56530,0.58445,3,10
2024-08-14T12:05:42.40Z,49.4399010,13.4416006,4285.091,-52.28,-7.24,-4.03,5.816,8.282,0.83,187.88618,0.60049,3,10
2024-08-14T12:05:42.60Z,49.4398055,13.4415820,4285.917,-52.24,-7.30,-4.06,5.760,8.197,0.82,187.95404,0.61298,3,10
2024-08-14T12:05:42.80Z,49.4397094,13.4415629,4286.709,-52.33,-7.59,-3.90,5.706,8.115,0.82,188.24852,0.60291,3,10
2024-08-14T12:05:43.00Z,49.4396137,13.4415432,4287.575,-52.30,-7.82,-3.91,5.653,8.036,0.82,188.50760,0.60129,3,10
2024-08-14T12:05:43.20Z,49.4395188,13.4415227,4288.477,-52.07,-8.07,-3.98,5.602,7.969,0.78,188.80662,0.65138,3,10
2024-08-14T12:05:43.40Z,49.4394242,13.4415011,4289.256,-51.94,-8.24,-3.92,5.551,7.899,0.77,189.01658,0.65706,3,10
2024-08-14T12:05:43.60Z,49.4393303,13.4414791,4290.005,-51.73,-8.28,-3.92,5.504,7.835,0.80,189.09694,0.66556,3,10
2024-08-14T12:05:43.80Z,49.4392365,13.4414564,4290.797,-51.70,-8.51,-3.99,5.460,7.784,0.81,189.34956,0.66167,3,10
2024-08-14T12:05:44.00Z,49.4391423,13.4414328,4291.606,-51.69,-8.93,-3.75,5.418,7.736,0.82,189.80290,0.66582,3,10
2024-08-14T12:05:44.20Z,49.4390490,13.4414082,4292.334,-51.59,-9.07,-3.79,5.377,7.686,0.82,189.97408,0.64933,3,10
2024-08-14T12:05:44.40Z,49.4389554,13.4413828,4293.097,-51.61,-9.35,-3.55,5.339,7.637,0.83,190.26830,0.62494,3,10
2024-08-14T12:05:44.60Z,49.4388613,13.4413567,4293.888,-51.65,-9.50,-3.50,5.295,7.582,0.76,190.41884,0.54209,3,10
2024-08-14T12:05:44.80Z,49.4387677,13.4413298,4294.589,-51.46,-9.72,-3.35,5.253,7.528,0.76,190.69128,0.53816,3,10
2024-08-14T12:05:45.00Z,49.4386744,13.4413020,4295.348,-51.42,-9.89,-3.42,5.208,7.463,0.74,190.89042,0.53218,3,10
2024-08-14T12:05:45.20Z,49.4385810,13.4412733,4296.114,-51.42,-10.14,-3.33,5.168,7.404,0.74,191.15758,0.54121,3,10
2024-08-14T12:05:45.40Z,49.4384882,13.4412449,4296.893,-51.15,-10.29,-3.41,5.143,7.357,1.08,191.37740,0.69596,3,10
2024-08-14T12:05:45.60Z,49.4383953,13.4412157,4297.733,-51.19,-10.48,-3.37,5.121,7.311,1.10,191.56612,0.69936,3,10
2024-08-14T12:05:45.80Z,49.4383029,13.4411862,4298.519,-50.98,-10.66,-3.36,5.102,7.266,1.11,191.81442,0.70216,3,10
2024-08-14T12:05:46.00Z,49.4382101,13.4411559,4299.376,-51.15,-10.99,-3.28,5.087,7.227,1.15,192.12390,0.74851,3,10
2024-08-14T12:05:46.20Z,49.4381178,13.4411248,4300.225,-50.94,-11.28,-3.27,5.074,7.189,1.14,192.48384,0.74913,3,10
2024-08-14T12:05:46.40Z,49.4380262,13.4410933,4301.141,-50.63,-11.36,-3.50,5.056,7.152,1.05,192.64666,0.80618,3,11
2024-08-14T12:05:46.60Z,49.4379337,13.4410611,4301.950,-51.18,-11.59,-3.32,5.037,7.115,0.97,192.75882,0.78258,3,11
2024-08-14T12:05:46.80Z,49.4378413,13.4410284,4302.737,-51.02,-11.81,-3.27,5.016,7.076,0.91,193.03344,0.75880,3,11
2024-08-14T12:05:47.00Z,49.4377486,13.4409950,4303.618,-50.91,-12.09,-3.24,4.992,7.041,0.83,193.36164,0.75954,3,11
2024-08-14T12:05:47.20Z,49.4376561,13.4409610,4304.504,-50.78,-12.28,-3.31,4.967,7.007,0.78,193.59112,0.75711,3,11
2024-08-14T12:05:47.40Z,49.4375637,13.4409264,4305.448,-50.86,-12.53,-3.32,4.942,6.971,0.72,193.84060,0.78819,3,11
2024-08-14T12:05:47.60Z,49.4374719,13.4408913,4306.287,-50.81,-12.80,-3.22,4.914,6.934,0.70,194.13890,0.77773,3,12
2024-08-14T12:05:47.80Z,49.4373800,13.4408556,4307.184,-50.70,-12.99,-3.28,4.882,6.896,0.69,194.37528,0.74291,3,12
2024-08-14T12:05:48.00Z,49.4372880,13.4408197,4308.140,-50.68,-13.12,-3.41,4.848,6.850,0.68,194.51202,0.66588,3,13
2024-08-14T12:05:48.20Z,49.4371963,13.4407829,4309.085,-50.69,-13.53,-3.40,4.813,6.804,0.70,194.94804,0.66467,3,13
2024-08-14T12:05:48.40Z,49.4371047,13.4407457,4310.045,-50.69,-13.56,-3.49,4.778,6.758,0.69,194.97360,0.69332,3,13
2024-08-14T12:05:48.60Z,49.4370140,13.4407084,4310.977,-50.48,-13.68,-3.53,4.747,6.717,0.70,195.16440,0.77533,3,13
2024-08-14T12:05:48.80Z,49.4369230,13.4406707,4311.961,-50.60,-13.88,-3.55,4.716,6.677,0.69,195.33786,0.80201,3,13
2024-08-14T12:05:49.00Z,49.4368327,13.4406324,4312.754,-50.42,-14.06,-3.51,4.687,6.638,0.71,195.58406,0.78167,3,13
2024-08-14T12:05:49.20Z,49.4367426,13.4405938,4313.630,-50.37,-14.25,-3.57,4.658,6.597,0.70,195.79936,0.75714,3,13
2024-08-14T12:05:49.40Z,49.4366527,13.4405552,4314.618,-50.09,-14.22,-3.74,4.628,6.556,0.70,195.85290,0.72359,3,13
2024-08-14T12:05:49.60Z,49.4365635,13.4405159,4315.368,-50.08,-14.53,-3.54,4.595,6.508,0.70,196.18210,0.64523,3,13
2024-08-14T12:05:49.80Z,49.4364737,13.4404760,4316.186,-50.06,-14.73,-3.42,4.564,6.461,0.71,196.39030,0.60790,3,13
2024-08-14T12:05:50.00Z,49.4363826,13.4404345,4317.233,-50.06,-15.26,-3.23,4.535,6.416,0.75,196.95632,0.56168,3,13
2024-08-14T12:05:50.20Z,49.4362925,13.4403927,4318.061,-50.00,-15.32,-3.35,4.502,6.363,0.73,197.03478,0.53411,3,13
2024-08-14T12:05:50.40Z,49.4362026,13.4403506,4318.897,-49.76,-15.45,-3.34,4.468,6.308,0.71,197.24926,0.52232,3,13
2024-08-14T12:05:50.60Z,49.4361131,13.4403079,4319.776,-49.67,-15.54,-3.42,4.432,6.251,0.67,197.37534,0.46525,3,13
2024-08-14T12:05:50.80Z,49.4360239,13.4402649,4320.551,-49.67,-15.74,-3.39,4.396,6.197,0.67,197.58308,0.44569,3,13
2024-08-14T12:05:51.00Z,49.4359342,13.4402211,4321.398,-49.67,-15.97,-3.36,4.361,6.144,0.67,197.82384,0.43952,3,13
2024-08-14T12:05:51.20Z,49.4358448,13.4401770,4322.256,-49.48,-16.08,-3.42,4.326,6.093,0.66,198.00568,0.43932,3,13
2024-08-14T12:05:51.40Z,49.4357554,13.4401325,4323.183,-49.33,-16.20,-3.48,4.293,6.043,0.65,198.18516,0.44021,3,13
2024-08-14T12:05:51.60Z,49.4356665,13.4400879,4323.994,-49.37,-16.38,-3.48,4.265,6.002,0.65,198.35544,0.48813,3,13
2024-08-14T12:05:51.80Z,49.4355769,13.4400428,4324.896,-49.49,-16.60,-3.39,4.239,5.959,0.68,198.54064,0.51674,3,14
2024-08-14T12:05:52.00Z,49.4354878,13.4399972,4325.756,-49.43,-16.61,-3.36,4.216,5.916,0.76,198.57730,0.54585,3,14
2024-08-14T12:05:52.20Z,49.4353995,13.4399516,4326.488,-49.26,-16.63,-3.19,4.197,5.878,0.68,198.65158,0.74689,3,14
2024-08-14T12:05:52.40Z,49.4353113,13.4399053,4327.257,-48.95,-17.06,-3.33,4.183,5.849,0.61,199.21416,1.08957,3,14
2024-08-14T12:05:52.60Z,49.4352234,13.4398582,4328.047,-49.10,-17.29,-3.40,4.171,5.825,0.69,199.39900,0.93484,3,14
2024-08-14T12:05:52.80Z,49.4351361,13.4398109,4328.781,-48.77,-17.40,-3.49,4.164,5.799,0.91,199.64078,1.03229,3,14
2024-08-14T12:05:53.00Z,49.4350490,13.4397630,4329.502,-48.78,-17.57,-3.42,4.156,5.765,0.89,199.81468,1.01880,3,14
2024-08-14T12:05:53.20Z,49.4349610,13.4397140,4330.287,-49.08,-17.92,-3.28,4.149,5.732,0.92,200.06110,0.99810,3,14
2024-08-14T12:05:53.40Z,49.4348739,13.4396645,4331.110,-48.49,-18.06,-3.46,4.140,5.697,0.89,200.43178,0.98152,3,14
2024-08-14T12:05:53.60Z,49.4347866,13.4396144,4331.833,-48.77,-18.24,-3.39,4.131,5.663,1.02,200.50742,1.03526,3,14
2024-08-14T12:05:53.80Z,49.4346997,13.4395639,4332.576,-48.56,-18.35,-3.52,4.120,5.627,0.92,200.70312,0.90069,3,15
2024-08-14T12:05:54.00Z,49.4346131,13.4395132,4333.216,-48.59,-18.48,-3.50,4.108,5.594,0.92,200.82156,0.91049,3,15
2024-08-14T12:05:54.20Z,49.4345255,13.4394622,4333.999,-48.77,-18.56,-3.48,4.099,5.567,0.94,200.83362,0.89673,3,15
2024-08-14T12:05:54.40Z,49.4344383,13.4394105,4334.810,-48.64,-18.87,-3.59,4.089,5.541,0.88,201.20784,0.85367,3,15
2024-08-14T12:05:54.60Z,49.4343514,13.4393580,4335.606,-48.41,-19.07,-3.55,4.074,5.512,0.77,201.49948,0.81644,3,15
2024-08-14T12:05:54.80Z,49.4342651,13.4393051,4336.263,-48.15,-19.16,-3.65,4.057,5.478,0.73,201.70420,0.77960,3,15
2024-08-14T12:05:55.00Z,49.4341791,13.4392518,4336.929,-48.13,-19.31,-3.67,4.037,5.439,0.69,201.86522,0.72307,3,15
2024-08-14T12:05:55.20Z,49.4340931,13.4391985,4337.654,-47.96,-19.42,-3.58,4.018,5.406,0.74,202.04834,0.77449,3,15
2024-08-14T12:05:55.40Z,49.4340071,13.4391444,4338.431,-47.89,-19.68,-3.60,4.001,5.377,0.73,202.34208,0.76127,3,14
2024-08-14T12:05:55.60Z,49.4339209,13.4390897,4339.267,-47.88,-19.82,-3.56,3.984,5.347,0.70,202.48254,0.72232,3,14
2024-08-14T12:05:55.80Z,49.4338352,13.4390346,4340.015,-47.73,-20.00,-3.57,3.968,5.319,0.69,202.73594,0.71855,3,14
2024-08-14T12:05:56.00Z,49.4337500,13.4389792,4340.794,-47.58,-20.01,-3.77,3.952,5.290,0.68,202.81418,0.70052,3,14
2024-08-14T12:05:56.20Z,49.4336647,13.4389232,4341.618,-47.50,-20.25,-3.66,3.936,5.263,0.67,203.09234,0.67790,3,14
2024-08-14T12:05:56.40Z,49.4335796,13.4388670,4342.415,-47.48,-20.37,-3.73,3.921,5.236,0.66,203.21574,0.65569,3,14
2024-08-14T12:05:56.60Z,49.4334942,13.4388100,4343.236,-47.47,-20.58,-3.68,3.905,5.208,0.61,203.43872,0.59540,3,14
2024-08-14T12:05:56.80Z,49.4334087,13.4387523,4344.095,-47.48,-20.72,-3.67,3.888,5.179,0.59,203.57900,0.56501,3,14
2024-08-14T12:05:57.00Z,49.4333238,13.4386944,4344.855,-47.33,-20.87,-3.68,3.870,5.151,0.57,203.79652,0.51481,3,14
2024-08-14T12:05:57.20Z,49.4332385,13.4386355,4345.704,-47.18,-21.11,-3.69,3.853,5.125,0.56,204.10826,0.51418,3,14
2024-08-14T12:05:57.40Z,49.4331535,13.4385763,4346.543,-47.18,-21.20,-3.79,3.836,5.097,0.56,204.19722,0.50809,3,14
2024-08-14T12:05:57.60Z,49.4330682,13.4385167,4347.469,-46.99,-21.39,-3.81,3.819,5.071,0.56,204.47598,0.50958,3,14
2024-08-14T12:05:57.80Z,49.4329836,13.4384569,4348.367,-46.97,-21.48,-3.84,3.803,5.045,0.55,204.56930,0.50592,3,14
2024-08-14T12:05:58.00Z,49.4328990,13.4383967,4349.269,-46.92,-21.66,-3.86,3.787,5.019,0.55,204.78398,0.50673,3,14
2024-08-14T12:05:58.20Z,49.4328146,13.4383361,4350.156,-46.81,-21.86,-3.88,3.773,4.995,0.58,205.03390,0.54236,3,14
2024-08-14T12:05:58.40Z,49.4327308,13.4382752,4350.927,-46.74,-22.05,-3.88,3.766,4.981,0.64,205.26222,0.59094,3,14
2024-08-14T12:05:58.60Z,49.4326473,13.4382141,4351.662,-46.72,-22.03,-3.88,3.759,4.968,0.64,205.24754,0.58120,3,14
2024-08-14T12:05:58.80Z,49.4325637,13.4381527,4352.460,-46.53,-22.26,-3.88,3.754,4.956,0.65,205.56074,0.60026,3,14
2024-08-14T12:05:59.00Z,49.4324806,13.4380908,4353.246,-46.48,-22.44,-3.86,3.749,4.946,0.65,205.76894,0.59567,3,14
2024-08-14T12:05:59.20Z,49.4323976,13.4380284,4354.052,-46.35,-22.53,-3.88,3.747,4.938,0.69,205.92276,0.63628,3,13
2024-08-14T12:05:59.40Z,49.4323146,13.4379656,4354.884,-46.22,-22.68,-3.96,3.746,4.932,0.69,206.13528,0.62673,3,13
2024-08-14T12:05:59.60Z,49.4322314,13.4379024,4355.732,-46.29,-22.80,-3.96,3.744,4.925,0.69,206.22660,0.63838,3,14
2024-08-14T12:05:59.80Z,49.4321488,13.4378389,4356.533,-46.11,-22.95,-4.03,3.742,4.920,0.69,206.46454,0.64480,3,14
2024-08-14T12:06:00.00Z,49.4320659,13.4377748,4357.404,-46.05,-23.06,-3.94,3.740,4.914,0.69,206.60200,0.64685,3,14
2024-08-14T12:06:00.20Z,49.4319833,13.4377107,4358.250,-45.99,-23.29,-3.98,3.737,4.909,0.69,206.85834,0.65601,3,14
2024-08-14T12:06:00.40Z,49.4319008,13.4376463,4359.109,-45.94,-23.32,-4.05,3.732,4.903,0.70,206.90994,0.66289,3,14
2024-08-14T12:06:00.60Z,49.4318183,13.4375818,4359.962,-45.99,-23.44,-4.03,3.726,4.895,0.70,207.00488,0.64358,3,14
2024-08-14T12:06:00.80Z,49.4317364,13.4375169,4360.778,-45.72,-23.71,-4.08,3.719,4.887,0.71,207.41482,0.64063,3,14
2024-08-14T12:06:01.00Z,49.4316543,13.4374513,4361.621,-45.81,-23.85,-4.09,3.710,4.878,0.71,207.50542,0.64590,3,14
2024-08-14T12:06:01.20Z,49.4315726,13.4373857,4362.458,-45.59,-23.87,-4.16,3.700,4.866,0.72,207.63432,0.63149,3,14
2024-08-14T12:06:01.40Z,49.4314908,13.4373194,4363.332,-45.59,-23.99,-4.21,3.686,4.851,0.71,207.75832,0.56667,3,14
2024-08-14T12:06:01.60Z,49.4314093,13.4372532,4364.195,-45.48,-24.00,-4.30,3.670,4.836,0.68,207.82086,0.50205,3,14
2024-08-14T12:06:01.80Z,49.4313273,13.4371861,4365.138,-45.41,-24.28,-4.20,3.653,4.819,0.66,208.12750,0.50120,3,14
2024-08-14T12:06:02.00Z,49.4312470,13.4371192,4365.882,-45.12,-24.34,-4.31,3.635,4.800,0.67,208.34306,0.52943,3,14
2024-08-14T12:06:02.20Z,49.4311663,13.4370516,4366.729,-45.12,-24.48,-4.19,3.616,4.780,0.66,208.47738,0.52117,3,14
2024-08-14T12:06:02.40Z,49.4310858,13.4369836,4367.594,-44.93,-24.57,-4.20,3.594,4.757,0.61,208.67132,0.51268,3,14
2024-08-14T12:06:02.60Z,49.4310048,13.4369151,4368.505,-44.95,-24.77,-4.14,3.573,4.736,0.60,208.85926,0.52648,3,14
2024-08-14T12:06:02.80Z,49.4309238,13.4368465,4369.412,-44.86,-24.96,-4.12,3.552,4.715,0.56,209.09024,0.47826,3,14
2024-08-14T12:06:03.00Z,49.4308438,13.4367779,4370.132,-44.85,-24.94,-4.08,3.533,4.697,0.56,209.07170,0.47785,3,14
2024-08-14T12:06:03.20Z,49.4307635,13.4367090,4370.972,-44.66,-25.04,-4.14,3.517,4.684,0.56,209.27744,0.50365,3,14
2024-08-14T12:06:03.40Z,49.4306837,13.4366399,4371.806,-44.39,-25.14,-4.18,3.503,4.672,0.56,209.52052,0.50613,3,14
2024-08-14T12:06:03.60Z,49.4306037,13.4365701,4372.719,-44.45,-25.41,-4.19,3.489,4.660,0.55,209.75576,0.47882,3,14
2024-08-14T12:06:03.80Z,49.4305237,13.4364998,4373.609,-44.40,-25.56,-4.17,3.475,4.648,0.55,209.92986,0.47852,3,14
2024-08-14T12:06:04.00Z,49.4304441,13.4364295,4374.450,-44.33,-25.61,-4.29,3.462,4.637,0.55,210.01136,0.48748,3,14
2024-08-14T12:06:04.20Z,49.4303645,13.4363588,4375.357,-44.15,-25.69,-4.25,3.449,4.625,0.55,210.19078,0.48780,3,14
2024-08-14T12:06:04.40Z,49.4302850,13.4362877,4376.293,-44.11,-25.79,-4.22,3.435,4.611,0.54,210.31462,0.45513,3,14
2024-08-14T12:06:04.60Z,49.4302056,13.4362160,4377.242,-44.07,-26.05,-4.31,3.420,4.594,0.53,210.58708,0.44080,3,14
2024-08-14T12:06:04.80Z,49.4301267,13.4361440,4378.116,-43.92,-26.15,-4.26,3.404,4.574,0.53,210.76740,0.43061,3,14
2024-08-14T12:06:05.00Z,49.4300480,13.4360720,4379.001,-43.92,-26.15,-4.39,3.387,4.555,0.52,210.77024,0.42814,3,15
2024-08-14T12:06:05.20Z,49.4299692,13.4359996,4379.947,-43.73,-26.30,-4.44,3.369,4.536,0.51,211.02382,0.42352,3,14
2024-08-14T12:06:05.40Z,49.4298909,13.4359268,4380.824,-43.64,-26.43,-4.32,3.353,4.517,0.52,211.20106,0.45979,3,14
2024-08-14T12:06:05.60Z,49.4298127,13.4358537,4381.771,-43.43,-26.53,-4.39,3.336,4.497,0.52,211.42074,0.45857,3,14
2024-08-14T12:06:05.80Z,49.4297347,13.4357803,4382.666,-43.45,-26.63,-4.36,3.319,4.478,0.53,211.50396,0.45245,3,14
2024-08-14T12:06:06.00Z,49.4296567,13.4357064,4383.606,-43.29,-26.76,-4.39,3.300,4.457,0.52,211.72656,0.44930,3,14
2024-08-14T12:06:06.20Z,49.4295790,13.4356321,4384.545,-43.19,-26.92,-4.44,3.283,4.439,0.55,211.93416,0.50352,3,14
2024-08-14T12:06:06.40Z,49.4295016,13.4355575,4385.456,-43.06,-26.94,-4.37,3.266,4.420,0.55,212.03378,0.50398,3,14
2024-08-14T12:06:06.60Z,49.4294241,13.4354825,4386.387,-43.06,-27.13,-4.31,3.251,4.401,0.55,212.21426,0.52814,3,14
