time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
2024-08-15T12:15:39.00Z,49.4179497,13.3056912,497.816,1.51,-46.43,-7.57,7.848,9.305,0.76,271.86364,0.98135,3,13
2024-08-15T12:15:39.20Z,49.4179529,13.3055621,498.973,1.16,-46.63,-7.30,7.708,9.194,0.78,271.42964,0.97266,3,13
2024-08-15T12:15:39.40Z,49.4179516,13.3054343,500.315,1.02,-46.59,-7.57,7.572,9.089,0.77,271.25484,0.97051,3,14
2024-08-15T12:15:39.60Z,49.4179497,13.3053063,501.579,0.75,-46.77,-7.38,7.442,8.986,0.76,270.92172,0.96375,3,14
2024-08-15T12:15:39.80Z,49.4179469,13.3051791,502.847,0.42,-46.41,-7.37,7.429,9.024,0.79,270.51292,1.00259,3,14
2024-08-15T12:15:40.00Z,49.4179448,13.3050519,504.018,0.29,-46.54,-7.37,7.503,9.162,0.78,270.35362,1.00903,3,14
2024-08-15T12:15:40.20Z,49.4179431,13.3049247,505.176,0.36,-46.66,-7.55,7.647,9.379,0.78,270.43948,0.97967,3,14
2024-08-15T12:15:40.40Z,49.4179409,13.3047975,506.314,0.36,-46.33,-7.55,7.814,9.618,0.78,270.45088,0.98715,3,14
2024-08-15T12:15:40.60Z,49.4179398,13.3046709,507.796,0.60,-45.98,-7.69,7.828,9.657,0.77,270.74886,0.99009,3,15
2024-08-15T12:15:40.80Z,49.4179390,13.3045453,509.386,0.70,-45.68,-7.94,7.788,9.623,0.80,270.88038,0.96370,3,15
2024-08-15T12:15:41.00Z,49.4179391,13.3044194,511.185,1.71,-46.26,-8.26,7.793,9.663,0.79,272.12162,1.02248,3,15
2024-08-15T12:15:41.20Z,49.4179383,13.3042951,512.696,1.04,-45.88,-8.04,7.916,9.863,0.81,271.29372,1.18640,3,14
2024-08-15T12:15:41.40Z,49.4179388,13.3041724,513.923,0.75,-45.50,-8.29,7.974,9.995,0.81,270.94790,1.27371,3,14
2024-08-15T12:15:41.60Z,49.4179387,13.3040492,515.059,0.30,-45.47,-8.17,7.977,10.058,0.77,270.37222,1.24912,3,14
2024-08-15T12:15:41.80Z,49.4179385,13.3039258,516.338,0.25,-45.41,-8.34,7.902,10.022,0.74,270.32066,1.22003,3,14
2024-08-15T12:15:42.00Z,49.4179394,13.3038015,517.683,0.58,-45.50,-8.34,7.706,9.822,0.78,270.72772,1.19993,3,15
2024-08-15T12:15:42.20Z,49.4179386,13.3036771,519.028,0.51,-45.19,-8.25,7.609,9.752,0.78,270.64956,1.13882,3,13
2024-08-15T12:15:42.40Z,49.4179396,13.3035530,520.559,1.13,-45.42,-8.28,7.508,9.650,0.86,271.43050,1.14155,3,14
2024-08-15T12:15:42.60Z,49.4179386,13.3034270,522.145,1.24,-45.14,-7.96,7.482,9.666,0.81,271.57898,1.06777,3,14
2024-08-15T12:15:42.80Z,49.4179386,13.3033020,523.656,1.47,-45.01,-8.00,7.501,9.730,0.76,271.87428,0.99871,3,14
2024-08-15T12:15:43.00Z,49.4179377,13.3031769,525.227,1.29,-44.90,-7.73,7.506,9.763,0.76,271.64196,0.95128,3,14
2024-08-15T12:15:43.20Z,49.4179396,13.3030540,526.735,1.36,-44.95,-7.59,7.518,9.782,0.75,271.73804,0.97858,3,14
2024-08-15T12:15:43.40Z,49.4179418,13.3029309,528.116,1.28,-45.07,-7.31,7.522,9.793,0.76,271.62084,0.98056,3,14
2024-08-15T12:15:43.60Z,49.4179430,13.3028079,529.510,1.05,-45.23,-6.73,7.571,9.857,0.81,271.33404,0.92227,3,13
2024-08-15T12:15:43.80Z,49.4179451,13.3026843,530.885,1.10,-45.30,-6.62,7.529,9.805,0.77,271.39304,0.91176,3,14
2024-08-15T12:15:44.00Z,49.4179479,13.3025611,532.114,1.34,-44.98,-6.75,7.591,9.883,0.77,271.71228,0.93177,3,14
2024-08-15T12:15:44.20Z,49.4179502,13.3024369,533.450,1.26,-44.93,-6.63,7.645,9.942,0.76,271.60154,0.94817,3,14
2024-08-15T12:15:44.40Z,49.4179527,13.3023121,534.509,1.32,-45.25,-6.38,7.731,10.049,0.78,271.67370,0.94732,3,13
2024-08-15T12:15:44.60Z,49.4179550,13.3021865,535.514,1.19,-45.46,-6.01,7.802,10.138,0.80,271.50220,0.96959,3,13
2024-08-15T12:15:44.80Z,49.4179574,13.3020620,536.681,1.55,-44.71,-6.62,7.748,10.093,0.76,271.98044,0.94665,3,14
2024-08-15T12:15:45.00Z,49.4179597,13.3019377,537.770,1.59,-44.79,-6.46,7.707,10.065,0.75,272.03852,0.93567,3,14
2024-08-15T12:15:45.20Z,49.4179599,13.3018126,539.019,1.17,-45.27,-5.91,7.743,10.137,0.77,271.47772,0.91252,3,13
2024-08-15T12:15:45.40Z,49.4179599,13.3016870,540.205,0.86,-45.31,-5.84,7.775,10.202,0.78,271.08500,0.91315,3,13
2024-08-15T12:15:45.60Z,49.4179602,13.3015614,541.547,1.23,-45.21,-6.22,7.699,10.123,0.79,271.55530,0.93160,3,13
2024-08-15T12:15:45.80Z,49.4179608,13.3014361,542.849,1.14,-45.17,-6.35,7.639,10.062,0.77,271.44928,0.92658,3,13
2024-08-15T12:15:46.00Z,49.4179634,13.3013113,543.887,1.53,-44.76,-6.56,7.532,9.937,0.73,271.96264,0.96193,3,14
2024-08-15T12:15:46.20Z,49.4179664,13.3011872,544.949,1.64,-44.60,-6.65,7.452,9.847,0.71,272.10214,0.95778,3,14
2024-08-15T12:15:46.40Z,49.4179701,13.3010641,546.021,1.73,-44.25,-6.94,7.306,9.672,0.73,272.23394,0.96366,3,14
2024-08-15T12:15:46.60Z,49.4179715,13.3009404,547.315,1.62,-44.36,-6.63,7.256,9.617,0.79,272.09662,0.91997,3,14
2024-08-15T12:15:46.80Z,49.4179724,13.3008160,548.782,2.12,-44.45,-6.54,7.257,9.626,0.77,272.73178,0.89403,3,13
2024-08-15T12:15:47.00Z,49.4179746,13.3006926,550.233,2.49,-44.17,-6.69,7.245,9.621,0.74,273.22408,0.92351,3,13
2024-08-15T12:15:47.20Z,49.4179780,13.3005698,551.500,2.48,-44.47,-6.51,7.328,9.739,0.77,273.18670,0.96656,3,12
2024-08-15T12:15:47.40Z,49.4179813,13.3004472,552.790,2.22,-44.33,-6.49,7.312,9.728,0.84,272.86518,0.96438,3,12
2024-08-15T12:15:47.60Z,49.4179853,13.3003254,553.775,2.37,-43.94,-6.68,7.302,9.732,0.81,273.08276,1.04985,3,12
2024-08-15T12:15:47.80Z,49.4179896,13.3002030,554.802,2.49,-44.11,-6.78,7.223,9.644,0.77,273.23040,1.05131,3,12
2024-08-15T12:15:48.00Z,49.4179912,13.3000795,556.151,2.42,-44.15,-6.21,7.182,9.602,0.78,273.13150,1.01776,3,17
2024-08-15T12:15:48.20Z,49.4179954,13.2999574,557.310,2.65,-44.31,-6.22,7.085,9.487,0.82,273.41718,1.03968,3,13
2024-08-15T12:15:48.40Z,49.4179999,13.2998357,558.419,2.46,-43.93,-6.19,6.937,9.307,0.80,273.20360,1.06432,3,13
2024-08-15T12:15:48.60Z,49.4180015,13.2997132,559.747,2.18,-43.95,-5.75,6.937,9.322,0.76,272.84426,1.03198,3,17
2024-08-15T12:15:48.80Z,49.4180088,13.2995924,561.124,3.33,-43.11,-6.90,6.130,8.260,0.79,274.41640,1.06239,3,13
2024-08-15T12:15:49.00Z,49.4180165,13.2994722,562.537,3.84,-42.99,-7.21,5.438,7.346,0.83,275.10518,1.11009,3,13
2024-08-15T12:15:49.20Z,49.4180204,13.2993493,564.392,3.44,-43.98,-6.59,4.845,6.562,0.79,274.46650,1.00854,3,13
2024-08-15T12:15:49.40Z,49.4180243,13.2992255,566.060,2.95,-44.16,-6.06,4.585,6.242,0.78,273.82024,0.96569,3,14
2024-08-15T12:15:49.60Z,49.4180282,13.2991019,567.650,2.77,-44.07,-5.93,4.538,6.209,0.78,273.59216,0.96298,3,14
2024-08-15T12:15:49.80Z,49.4180331,13.2989782,569.342,3.08,-44.29,-5.87,4.492,6.170,0.75,273.97880,0.93800,3,15
2024-08-15T12:15:50.00Z,49.4180386,13.2988549,571.029,3.14,-44.26,-5.89,4.446,6.132,0.75,274.05416,0.94275,3,15
2024-08-15T12:15:50.20Z,49.4180436,13.2987315,572.462,2.90,-44.40,-5.36,4.403,6.102,0.77,273.73114,1.01033,3,14
2024-08-15T12:15:50.40Z,49.4180484,13.2986077,573.807,2.94,-44.34,-5.17,4.370,6.075,0.77,273.79482,1.04313,3,13
2024-08-15T12:15:50.60Z,49.4180545,13.2984850,575.219,2.85,-44.09,-5.32,4.331,6.043,0.73,273.69748,1.00148,3,15
2024-08-15T12:15:50.80Z,49.4180612,13.2983616,576.459,2.96,-44.47,-5.25,4.294,6.011,0.70,273.80770,0.95772,3,15
2024-08-15T12:15:51.00Z,49.4180673,13.2982372,577.750,2.96,-44.46,-5.23,4.264,5.982,0.67,273.81212,0.94794,3,14
2024-08-15T12:15:51.20Z,49.4180741,13.2981121,578.724,2.56,-45.20,-4.93,4.229,5.954,0.68,273.24352,0.92162,3,15
2024-08-15T12:15:51.40Z,49.4180806,13.2979855,579.703,2.64,-45.55,-4.66,4.195,5.927,0.71,273.31810,0.88457,3,15
2024-08-15T12:15:51.60Z,49.4180865,13.2978602,580.863,2.76,-44.76,-4.44,4.161,5.900,0.73,273.52364,0.89082,3,16
2024-08-15T12:15:51.80Z,49.4180917,13.2977356,582.169,2.81,-44.72,-4.35,4.127,5.868,0.75,273.59788,0.86417,3,16
2024-08-15T12:15:52.00Z,49.4180970,13.2976112,583.432,2.80,-44.82,-4.35,4.096,5.836,0.75,273.56902,0.87579,3,16
2024-08-15T12:15:52.20Z,49.4181022,13.2974871,584.504,2.92,-44.64,-4.34,4.067,5.807,0.75,273.74846,0.90691,3,15
2024-08-15T12:15:52.40Z,49.4181080,13.2973625,585.631,3.35,-44.84,-4.48,4.040,5.779,0.73,274.26896,0.91858,3,15
2024-08-15T12:15:52.60Z,49.4181142,13.2972377,586.802,3.26,-44.85,-4.42,4.016,5.750,0.73,274.15508,0.90880,3,16
2024-08-15T12:15:52.80Z,49.4181197,13.2971133,587.989,2.95,-44.68,-4.18,3.993,5.718,0.73,273.77970,0.91610,3,17
2024-08-15T12:15:53.00Z,49.4181252,13.2969890,589.165,3.04,-44.75,-4.14,3.971,5.688,0.74,273.89042,0.92897,3,17
2024-08-15T12:15:53.20Z,49.4181306,13.2968644,590.370,2.99,-45.01,-4.09,3.951,5.660,0.74,273.80134,0.93614,3,17
2024-08-15T12:15:53.40Z,49.4181366,13.2967386,591.409,3.26,-45.37,-4.32,3.932,5.634,0.73,274.11394,0.93299,3,17
2024-08-15T12:15:53.60Z,49.4181425,13.2966127,592.473,3.28,-45.30,-4.29,3.914,5.611,0.77,274.13642,0.94798,3,17
2024-08-15T12:15:53.80Z,49.4181478,13.2964863,593.644,3.25,-45.04,-4.13,3.896,5.588,0.74,274.13060,0.95630,3,18
2024-08-15T12:15:54.00Z,49.4181532,13.2963599,594.852,3.25,-45.49,-4.18,3.882,5.571,0.87,274.08938,0.98151,3,18
2024-08-15T12:15:54.20Z,49.4181586,13.2962330,596.014,3.14,-45.52,-4.21,3.868,5.553,0.85,273.94756,0.96075,3,18
2024-08-15T12:15:54.40Z,49.4181640,13.2961065,597.114,3.06,-45.33,-4.18,3.854,5.537,0.87,273.86212,0.98655,3,18
2024-08-15T12:15:54.60Z,49.4181687,13.2959807,598.280,2.94,-45.18,-4.12,3.845,5.529,1.01,273.72070,1.22301,3,18
2024-08-15T12:15:54.80Z,49.4181739,13.2958550,599.416,2.96,-45.12,-4.29,3.840,5.524,1.02,273.75854,1.23474,3,18
2024-08-15T12:15:55.00Z,49.4181790,13.2957290,600.649,3.05,-45.38,-4.36,3.836,5.519,0.99,273.84512,1.21427,3,18
2024-08-15T12:15:55.20Z,49.4181848,13.2956017,601.895,3.39,-45.85,-4.56,3.832,5.514,0.97,274.22480,1.16581,3,18
2024-08-15T12:15:55.40Z,49.4181909,13.2954743,603.010,3.41,-45.82,-4.52,3.827,5.508,0.99,274.25134,1.14957,3,18
2024-08-15T12:15:55.60Z,49.4181968,13.2953478,604.393,3.52,-45.45,-4.73,3.825,5.504,1.00,274.42630,1.17463,3,17
2024-08-15T12:15:55.80Z,49.4182029,13.2952216,605.420,3.27,-45.37,-4.69,3.822,5.506,0.96,274.11790,1.18277,3,16
2024-08-15T12:15:56.00Z,49.4182089,13.2950942,606.475,3.33,-45.98,-4.50,3.820,5.508,1.00,274.14762,1.16840,3,16
2024-08-15T12:15:56.20Z,49.4182143,13.2949675,607.583,3.10,-45.42,-4.32,3.818,5.509,0.97,273.90146,1.16324,3,16
2024-08-15T12:15:56.40Z,49.4182201,13.2948417,608.558,3.29,-45.49,-4.31,3.815,5.510,1.00,274.13768,1.06813,3,16
2024-08-15T12:15:56.60Z,49.4182262,13.2947152,609.558,3.33,-45.75,-4.37,3.810,5.509,0.98,274.16406,1.04371,3,16
2024-08-15T12:15:56.80Z,49.4182328,13.2945892,610.519,3.58,-45.47,-4.57,3.806,5.508,0.98,274.49766,1.07988,3,16
2024-08-15T12:15:57.00Z,49.4182399,13.2944631,611.410,3.69,-45.56,-4.51,3.801,5.507,0.95,274.63382,1.07237,3,16
2024-08-15T12:15:57.20Z,49.4182465,13.2943363,612.435,3.63,-45.53,-4.38,3.794,5.502,0.90,274.55208,1.02717,3,17
2024-08-15T12:15:57.40Z,49.4182536,13.2942112,613.436,3.62,-45.21,-4.36,3.787,5.491,0.94,274.57704,1.03175,3,17
2024-08-15T12:15:57.60Z,49.4182610,13.2940855,614.271,3.72,-45.67,-4.16,3.781,5.479,0.94,274.65398,1.02023,3,17
2024-08-15T12:15:57.80Z,49.4182678,13.2939596,615.394,3.71,-45.60,-4.02,3.775,5.467,0.92,274.65262,1.03014,3,17
2024-08-15T12:15:58.00Z,49.4182748,13.2938340,616.576,3.82,-45.52,-4.19,3.769,5.455,0.97,274.79212,1.02508,3,17
2024-08-15T12:15:58.20Z,49.4182817,13.2937093,617.536,3.63,-45.18,-4.20,3.765,5.443,1.00,274.59932,1.06059,3,19
2024-08-15T12:15:58.40Z,49.4182884,13.2935858,618.535,3.81,-44.89,-4.16,3.762,5.433,1.02,274.85116,1.10033,3,19
2024-08-15T12:15:58.60Z,49.4182961,13.2934610,619.303,3.97,-45.57,-4.25,3.759,5.425,1.04,274.98124,1.09440,3,19
2024-08-15T12:15:58.80Z,49.4183033,13.2933359,620.260,3.82,-45.66,-4.47,3.760,5.420,1.09,274.77720,1.09419,3,19
2024-08-15T12:15:59.00Z,49.4183104,13.2932110,621.120,3.71,-45.57,-4.52,3.761,5.415,1.09,274.65764,1.09636,3,19
2024-08-15T12:15:59.20Z,49.4183178,13.2930857,622.030,3.99,-45.72,-4.61,3.762,5.411,1.02,274.98292,1.08621,3,19
2024-08-15T12:15:59.40Z,49.4183251,13.2929598,622.946,3.86,-46.03,-4.63,3.762,5.407,1.05,274.79374,1.10896,3,19
2024-08-15T12:15:59.60Z,49.4183326,13.2928341,623.868,3.98,-45.84,-4.79,3.801,5.458,1.05,274.96350,1.16861,3,19
2024-08-15T12:15:59.80Z,49.4183398,13.2927088,624.659,3.64,-45.84,-4.53,3.893,5.587,1.11,274.53806,1.19138,3,18
2024-08-15T12:16:00.00Z,49.4183477,13.2925832,625.344,3.84,-45.89,-4.49,3.978,5.701,1.03,274.77744,1.20679,3,18
2024-08-15T12:16:00.20Z,49.4183554,13.2924592,626.180,4.02,-45.23,-4.55,4.035,5.776,1.01,275.08376,1.18021,3,18
2024-08-15T12:16:00.40Z,49.4183632,13.2923345,626.850,3.70,-45.70,-4.39,4.081,5.836,1.01,274.62816,1.14057,3,18
2024-08-15T12:16:00.60Z,49.4183711,13.2922097,627.568,3.95,-45.54,-4.41,4.120,5.886,1.02,274.95960,1.12472,3,18
2024-08-15T12:16:00.80Z,49.4183792,13.2920845,628.150,3.94,-45.90,-4.08,4.211,6.012,1.02,274.91120,1.08351,3,18
2024-08-15T12:16:01.00Z,49.4183868,13.2919592,628.961,3.97,-45.83,-4.00,4.212,6.011,1.02,274.95290,1.05542,3,18
2024-08-15T12:16:01.20Z,49.4183952,13.2918334,629.690,4.30,-46.00,-4.20,4.270,6.092,1.00,275.33512,1.04139,3,18
2024-08-15T12:16:01.40Z,49.4184038,13.2917072,630.389,4.37,-46.15,-4.24,4.359,6.218,0.99,275.40984,1.01324,3,18
2024-08-15T12:16:01.60Z,49.4184125,13.2915814,631.144,4.47,-45.85,-4.46,4.424,6.311,0.96,275.56276,1.02094,3,18
2024-08-15T12:16:01.80Z,49.4184198,13.2914555,632.224,4.18,-45.84,-4.50,4.222,6.025,0.93,275.21520,0.90959,3,18
2024-08-15T12:16:02.00Z,49.4184278,13.2913297,633.380,4.58,-45.62,-5.05,4.077,5.822,0.90,275.73838,0.92011,3,18
2024-08-15T12:16:02.20Z,49.4184364,13.2912036,634.365,4.75,-45.81,-5.15,3.973,5.679,0.92,275.91804,0.92103,3,18
2024-08-15T12:16:02.40Z,49.4184440,13.2910768,635.702,4.50,-46.17,-5.14,3.899,5.578,0.91,275.56698,0.90746,3,18
2024-08-15T12:16:02.60Z,49.4184511,13.2909496,637.082,4.46,-46.30,-5.09,3.846,5.509,0.89,275.50522,0.89784,3,18
2024-08-15T12:16:02.80Z,49.4184589,13.2908225,638.359,4.63,-46.15,-5.37,3.805,5.458,0.87,275.72840,0.88784,3,18
2024-08-15T12:16:03.00Z,49.4184669,13.2906954,639.515,4.74,-46.12,-5.42,3.775,5.423,0.87,275.86628,0.84717,3,18
2024-08-15T12:16:03.20Z,49.4184750,13.2905681,640.747,4.92,-46.34,-5.42,3.756,5.403,0.85,276.06188,0.90658,3,18
2024-08-15T12:16:03.40Z,49.4184835,13.2904405,641.890,5.06,-46.30,-5.29,3.716,5.354,0.87,276.23252,0.92808,3,19
2024-08-15T12:16:03.60Z,49.4184929,13.2903144,642.954,5.37,-45.63,-5.54,3.709,5.353,0.88,276.70692,0.95922,3,19
2024-08-15T12:16:03.80Z,49.4185027,13.2901878,643.819,5.39,-46.00,-5.33,3.702,5.351,0.84,276.68104,0.93796,3,19
2024-08-15T12:16:04.00Z,49.4185110,13.2900600,645.006,5.40,-45.94,-5.15,3.711,5.373,0.82,276.70652,0.88584,3,20
2024-08-15T12:16:04.20Z,49.4185182,13.2899318,646.246,5.06,-46.21,-4.57,3.756,5.448,0.81,276.24742,0.88115,3,19
2024-08-15T12:16:04.40Z,49.4185260,13.2898033,647.501,5.16,-46.20,-4.78,3.787,5.504,0.79,276.36962,0.87739,3,19
2024-08-15T12:16:04.60Z,49.4185331,13.2896747,648.836,4.74,-46.25,-4.71,3.793,5.523,0.80,275.85282,0.90432,3,19
2024-08-15T12:16:04.80Z,49.4185401,13.2895458,650.148,4.64,-46.44,-4.82,3.785,5.520,0.79,275.70824,0.87928,3,19
2024-08-15T12:16:05.00Z,49.4185468,13.2894168,651.449,4.59,-46.46,-4.70,3.776,5.514,0.79,275.64788,0.84231,3,19
2024-08-15T12:16:05.20Z,49.4185538,13.2892879,652.690,4.66,-46.36,-4.89,3.801,5.559,0.79,275.73730,0.86211,3,19
2024-08-15T12:16:05.40Z,49.4185604,13.2891589,654.147,4.67,-46.47,-4.97,3.790,5.555,0.83,275.74102,0.90774,3,19
2024-08-15T12:16:05.60Z,49.4185687,13.2890297,655.361,4.99,-46.65,-5.27,3.751,5.506,0.84,276.10240,0.92969,3,20
2024-08-15T12:16:05.80Z,49.4185772,13.2889012,656.314,5.01,-46.09,-5.08,3.725,5.476,0.86,276.19884,0.99181,3,20
2024-08-15T12:16:06.00Z,49.4185860,13.2887725,657.437,5.36,-46.43,-4.90,3.682,5.419,0.87,276.59080,0.98229,3,20
2024-08-15T12:16:06.20Z,49.4185951,13.2886435,658.565,5.49,-46.39,-4.82,3.664,5.399,0.84,276.74618,0.91599,3,20
2024-08-15T12:16:06.40Z,49.4186045,13.2885144,659.590,5.57,-46.57,-4.74,3.645,5.377,0.83,276.82588,0.90048,3,20
2024-08-15T12:16:06.60Z,49.4186139,13.2883848,660.433,5.48,-46.63,-4.40,3.632,5.364,0.83,276.70324,0.92331,3,20
2024-08-15T12:16:06.80Z,49.4186229,13.2882548,661.232,5.25,-46.78,-3.91,3.629,5.363,0.83,276.39880,0.95287,3,20
2024-08-15T12:16:07.00Z,49.4186326,13.2881242,662.064,5.55,-47.12,-3.97,3.622,5.357,0.85,276.71608,0.97297,3,20
2024-08-15T12:16:07.20Z,49.4186423,13.2879928,662.986,5.56,-47.21,-3.92,3.631,5.371,0.83,276.71724,0.91933,3,20
2024-08-15T12:16:07.40Z,49.4186516,13.2878621,663.655,5.07,-47.03,-3.41,3.947,5.837,0.85,276.15882,1.01924,3,20
2024-08-15T12:16:07.60Z,49.4186610,13.2877324,664.065,5.00,-46.83,-3.42,4.212,6.219,0.84,276.09438,0.95858,3,20
2024-08-15T12:16:07.80Z,49.4186704,13.2876030,664.440,4.91,-46.80,-3.35,4.359,6.428,0.84,275.99404,0.89341,3,20
2024-08-15T12:16:08.00Z,49.4186798,13.2874736,664.780,5.11,-46.78,-3.34,4.534,6.680,0.84,276.23118,0.89560,3,20
2024-08-15T12:16:08.20Z,49.4186894,13.2873437,665.159,5.19,-47.13,-3.22,4.640,6.831,0.87,276.28186,0.89784,3,20
2024-08-15T12:16:08.40Z,49.4186989,13.2872141,665.508,5.06,-46.92,-3.25,4.787,7.040,0.91,276.15042,0.91138,3,20
2024-08-15T12:16:08.60Z,49.4187080,13.2870855,665.913,4.85,-46.61,-3.36,4.882,7.171,1.02,275.94002,0.94446,3,20
