time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
2024-08-15T10:35:44.60Z,49.4188149,13.3232346,401.413,0.02,-0.07,-0.04,7.751,10.610,0.19,15.27709,29.38598,3,18
2024-08-15T10:35:44.80Z,49.4188162,13.3232318,400.920,0.00,-0.02,0.03,7.035,9.751,0.19,15.27709,29.38657,3,19
2024-08-15T10:35:45.00Z,49.4188175,13.3232306,400.353,0.06,-0.01,0.05,6.451,9.045,0.17,15.27709,29.38709,3,19
2024-08-15T10:35:45.20Z,49.4188186,13.3232281,399.867,0.07,0.04,-0.02,5.968,8.444,0.13,15.27709,29.38750,3,19
2024-08-15T10:35:45.40Z,49.4188189,13.3232250,399.649,0.35,0.15,-0.18,5.571,7.948,0.15,20.95186,20.23760,3,19
2024-08-15T10:35:45.60Z,49.4188190,13.3232224,399.442,0.06,-0.03,0.10,5.231,7.508,0.19,20.95186,20.23846,3,19
2024-08-15T10:35:45.80Z,49.4188194,13.3232201,399.315,-0.08,-0.07,0.06,4.941,7.118,0.16,20.95186,20.23916,3,20
2024-08-15T10:35:46.00Z,49.4188200,13.3232206,399.185,-0.11,-0.06,-0.13,4.716,6.801,0.19,20.95186,20.24002,3,20
2024-08-15T10:35:46.21Z,49.4188212,13.3232783,396.791,-0.11,0.00,0.04,9.497,14.674,0.15,20.95186,78.75436,3,20
2024-08-15T10:35:46.41Z,49.4188186,13.3232701,400.900,-0.28,0.01,0.02,7.033,7.650,0.13,158.65830,29.10094,3,21
2024-08-15T10:35:46.61Z,49.4188168,13.3232688,401.173,-0.28,0.14,0.16,6.764,8.208,0.14,155.06386,24.11661,3,20
2024-08-15T10:35:46.81Z,49.4188161,13.3232687,401.368,0.04,0.06,0.03,5.834,7.474,0.18,155.06386,24.11728,3,19
2024-08-15T10:35:47.01Z,49.4188159,13.3232681,401.457,-0.01,0.02,0.06,5.231,6.937,0.21,155.06386,24.11806,3,19
2024-08-15T10:35:47.20Z,49.4188165,13.3232683,401.300,0.15,0.00,0.05,4.785,6.491,0.16,155.06386,24.11863,3,20
2024-08-15T10:35:47.40Z,49.4188168,13.3232689,401.209,0.14,0.01,0.13,4.387,6.062,0.19,155.06386,24.11934,3,20
2024-08-15T10:35:47.60Z,49.4188178,13.3232708,401.005,0.05,-0.02,0.08,4.026,5.623,0.19,155.06386,24.12004,3,20
2024-08-15T10:35:47.80Z,49.4188187,13.3232721,400.770,0.05,0.00,0.08,3.718,5.248,0.20,155.06386,24.12080,3,21
2024-08-15T10:35:48.00Z,49.4188189,13.3232723,400.747,0.02,0.02,0.02,3.477,4.960,0.18,155.06386,24.12148,3,21
2024-08-15T10:35:48.20Z,49.4188189,13.3232722,400.761,0.03,0.08,0.03,3.271,4.703,0.16,155.06386,24.12206,3,21
2024-08-15T10:35:48.40Z,49.4188186,13.3232720,400.837,0.02,0.08,0.05,3.091,4.476,0.17,155.06386,24.12270,3,21
2024-08-15T10:35:48.60Z,49.4188187,13.3232716,400.871,-0.02,-0.03,-0.02,2.940,4.285,0.16,155.06386,24.12331,3,21
2024-08-15T10:35:48.80Z,49.4188187,13.3232705,400.907,0.00,-0.01,0.03,2.799,4.096,0.17,155.06386,24.12395,3,21
2024-08-15T10:35:49.00Z,49.4188187,13.3232697,400.948,-0.05,-0.03,-0.02,2.676,3.936,0.13,155.06386,24.12443,3,21
2024-08-15T10:35:49.20Z,49.4188186,13.3232683,401.042,-0.04,-0.10,-0.03,2.570,3.797,0.12,155.06386,24.12488,3,21
2024-08-15T10:35:49.40Z,49.4188183,13.3232664,401.222,0.02,-0.05,0.02,2.476,3.674,0.12,155.06386,24.12531,3,21
2024-08-15T10:35:49.60Z,49.4188179,13.3232649,401.395,-0.10,-0.08,-0.03,2.398,3.571,0.11,155.06386,24.12581,3,21
2024-08-15T10:35:49.80Z,49.4188174,13.3232640,401.460,-0.05,-0.07,-0.02,2.331,3.476,0.14,155.06386,24.12632,3,21
2024-08-15T10:35:50.00Z,49.4188172,13.3232635,401.431,-0.02,-0.05,-0.03,2.275,3.391,0.17,155.06386,24.12695,3,21
2024-08-15T10:35:50.20Z,49.4188170,13.3232630,401.420,-0.05,0.03,0.02,2.227,3.317,0.13,155.06386,24.12743,3,21
2024-08-15T10:35:50.40Z,49.4188154,13.3232625,401.268,0.01,0.17,-0.04,2.181,3.249,0.12,136.86656,39.57108,3,22
2024-08-15T10:35:50.60Z,49.4188139,13.3232622,401.125,0.01,0.06,-0.04,2.138,3.184,0.12,136.86656,39.57136,3,22
2024-08-15T10:35:50.80Z,49.4188132,13.3232619,401.095,0.01,0.05,0.02,2.097,3.125,0.16,136.86656,39.57172,3,22
2024-08-15T10:35:51.00Z,49.4188128,13.3232618,401.030,0.06,0.13,-0.09,2.055,3.064,0.13,136.86656,39.57210,3,22
2024-08-15T10:35:51.20Z,49.4188125,13.3232616,401.000,0.01,0.02,0.04,2.011,3.002,0.18,136.86656,39.57252,3,22
2024-08-15T10:35:51.40Z,49.4188122,13.3232612,401.005,0.03,0.11,-0.01,1.966,2.942,0.12,136.86656,39.57280,3,22
2024-08-15T10:35:51.60Z,49.4188117,13.3232605,401.025,-0.08,-0.03,-0.02,1.922,2.883,0.14,136.86656,39.57311,3,22
2024-08-15T10:35:51.80Z,49.4188113,13.3232598,401.019,0.01,0.00,0.03,1.878,2.823,0.16,136.86656,39.57349,3,22
2024-08-15T10:35:52.00Z,49.4188109,13.3232590,401.052,-0.01,-0.03,-0.08,1.839,2.767,0.16,136.86656,39.57386,3,22
2024-08-15T10:35:52.20Z,49.4188106,13.3232586,401.047,-0.02,-0.01,0.03,1.803,2.716,0.15,136.86656,39.57419,3,22
2024-08-15T10:35:52.40Z,49.4188101,13.3232580,401.042,-0.03,-0.08,-0.12,1.769,2.669,0.15,136.86656,39.57454,3,22
2024-08-15T10:35:52.60Z,49.4188096,13.3232573,401.058,-0.10,-0.04,-0.01,1.740,2.629,0.12,136.86656,39.57481,3,22
2024-08-15T10:35:52.80Z,49.4188090,13.3232566,401.061,-0.04,-0.09,-0.02,1.715,2.594,0.13,136.86656,39.57511,3,22
2024-08-15T10:35:53.00Z,49.4188085,13.3232561,401.049,0.05,0.07,-0.04,1.692,2.561,0.12,136.86656,39.57539,3,22
2024-08-15T10:35:53.20Z,49.4188083,13.3232560,400.990,0.07,-0.02,0.05,1.668,2.524,0.14,136.86656,39.57572,3,22
2024-08-15T10:35:53.40Z,49.4188080,13.3232557,400.972,0.07,0.05,-0.09,1.646,2.490,0.14,136.86656,39.57605,3,22
2024-08-15T10:35:53.60Z,49.4188076,13.3232554,400.999,-0.01,0.10,-0.07,1.626,2.458,0.13,136.86656,39.57634,3,22
2024-08-15T10:35:53.80Z,49.4188069,13.3232553,400.977,-0.15,0.11,-0.02,1.608,2.430,0.11,139.86076,41.19848,3,22
2024-08-15T10:35:54.00Z,49.4188063,13.3232557,400.928,0.00,0.35,0.12,1.592,2.404,0.14,99.92558,20.60993,3,22
2024-08-15T10:35:54.20Z,49.4188057,13.3232561,400.899,-0.04,0.27,0.06,1.575,2.378,0.13,99.48376,26.22323,3,22
2024-08-15T10:35:54.40Z,49.4188050,13.3232563,400.882,-0.16,0.20,0.15,1.558,2.351,0.13,112.40414,29.23918,3,22
2024-08-15T10:35:54.60Z,49.4188040,13.3232560,400.892,-0.41,-0.08,0.07,1.540,2.324,0.12,173.03782,15.97792,3,22
2024-08-15T10:35:54.80Z,49.4188027,13.3232549,400.883,-0.46,-0.31,0.14,1.522,2.295,0.12,200.10528,11.28717,3,22
2024-08-15T10:35:55.00Z,49.4188012,13.3232534,400.840,-0.65,-0.56,0.20,1.505,2.268,0.12,214.39492,7.58135,3,22
2024-08-15T10:35:55.20Z,49.4187994,13.3232517,400.912,-0.68,-0.42,-0.51,1.489,2.245,0.16,213.28074,8.48551,3,22
2024-08-15T10:35:55.40Z,49.4187979,13.3232502,400.975,-0.65,-0.36,-0.09,1.475,2.224,0.13,211.25448,8.41082,3,22
2024-08-15T10:35:55.60Z,49.4187963,13.3232492,400.994,-0.75,-0.10,0.09,1.461,2.203,0.12,200.42214,9.27930,3,22
2024-08-15T10:35:55.80Z,49.4187945,13.3232488,400.973,-0.91,0.01,0.12,1.448,2.184,0.11,187.93154,7.80132,3,22
2024-08-15T10:35:56.00Z,49.4187923,13.3232481,401.064,-1.05,-0.10,-0.38,1.434,2.161,0.13,186.49248,6.17492,3,22
2024-08-15T10:35:56.20Z,49.4187903,13.3232475,401.092,-0.90,-0.10,0.03,1.421,2.141,0.12,186.42472,7.58485,3,22
2024-08-15T10:35:56.40Z,49.4187882,13.3232468,401.071,-1.05,-0.27,0.14,1.408,2.123,0.12,191.14462,6.57681,3,22
2024-08-15T10:35:56.60Z,49.4187859,13.3232457,401.022,-1.14,-0.49,0.20,1.397,2.106,0.12,198.17968,5.48989,3,22
2024-08-15T10:35:56.80Z,49.4187834,13.3232443,401.053,-1.23,-0.36,-0.48,1.387,2.089,0.15,197.26282,5.87416,3,22
2024-08-15T10:35:57.00Z,49.4187810,13.3232431,401.123,-1.16,-0.25,0.12,1.375,2.072,0.13,194.66362,5.93383,3,22
2024-08-15T10:35:57.20Z,49.4187786,13.3232426,401.089,-1.23,0.04,0.28,1.365,2.054,0.11,186.49532,6.03399,3,22
2024-08-15T10:35:57.40Z,49.4187761,13.3232420,401.094,-1.14,-0.40,-0.37,1.355,2.040,0.15,192.93818,6.03663,3,22
2024-08-15T10:35:57.60Z,49.4187735,13.3232405,401.122,-1.47,-0.49,0.18,1.346,2.024,0.13,196.42644,4.60796,3,22
2024-08-15T10:35:57.80Z,49.4187707,13.3232395,401.071,-1.42,-0.28,0.19,1.337,2.011,0.12,194.12102,5.18028,3,22
2024-08-15T10:35:58.00Z,49.4187677,13.3232376,401.167,-1.46,-0.85,-0.64,1.328,1.996,0.15,204.06858,4.04384,3,22
2024-08-15T10:35:58.20Z,49.4187649,13.3232356,401.221,-1.26,-0.32,0.12,1.319,1.983,0.12,200.40828,5.34117,3,22
2024-08-15T10:35:58.40Z,49.4187622,13.3232347,401.162,-1.32,-0.27,0.20,1.311,1.970,0.12,196.08054,5.49555,3,22
2024-08-15T10:35:58.60Z,49.4187596,13.3232335,401.166,-1.29,-0.42,-0.35,1.304,1.958,0.15,197.18700,4.83939,3,22
2024-08-15T10:35:58.80Z,49.4187570,13.3232320,401.179,-1.22,-0.49,0.06,1.296,1.946,0.13,199.34302,5.14810,3,22
2024-08-15T10:35:59.00Z,49.4187546,13.3232306,401.128,-1.11,-0.41,0.30,1.289,1.934,0.13,199.64520,6.16717,3,22
2024-08-15T10:35:59.20Z,49.4187522,13.3232286,401.199,-1.18,-0.72,-0.68,1.281,1.921,0.16,207.15198,4.72043,3,22
2024-08-15T10:35:59.40Z,49.4187497,13.3232273,401.221,-1.26,-0.15,0.17,1.274,1.910,0.11,199.39650,6.04665,3,22
2024-08-15T10:35:59.60Z,49.4187472,13.3232263,401.180,-1.21,-0.41,0.24,1.267,1.898,0.11,198.89070,5.33101,3,22
2024-08-15T10:35:59.80Z,49.4187447,13.3232249,401.192,-1.32,-0.50,-0.42,1.260,1.886,0.14,199.81276,4.77248,3,22
2024-08-15T10:36:00.00Z,49.4187424,13.3232234,401.253,-0.87,-0.36,-0.05,1.253,1.874,0.13,200.63578,7.30137,3,22
2024-08-15T10:36:00.20Z,49.4187408,13.3232221,401.243,-1.11,-0.54,0.46,1.245,1.860,0.12,204.46618,4.92910,3,22
2024-08-15T10:36:00.40Z,49.4187390,13.3232199,401.279,-1.00,-0.71,-0.32,1.235,1.845,0.16,210.22502,4.59187,3,22
2024-08-15T10:36:00.60Z,49.4187373,13.3232181,401.376,-1.12,-0.37,-0.06,1.224,1.829,0.14,205.66744,5.78545,3,22
2024-08-15T10:36:00.80Z,49.4187354,13.3232167,401.386,-1.25,-0.57,0.23,1.215,1.816,0.14,205.01690,4.67351,3,22
2024-08-15T10:36:01.00Z,49.4187333,13.3232148,401.474,-1.23,-0.57,-0.51,1.206,1.804,0.15,204.85896,4.49973,3,22
2024-08-15T10:36:01.20Z,49.4187316,13.3232130,401.558,-0.99,-0.58,-0.24,1.195,1.788,0.15,207.25988,5.24043,3,22
2024-08-15T10:36:01.40Z,49.4187300,13.3232111,401.540,-1.06,-0.69,0.20,1.184,1.773,0.15,210.86244,4.30734,3,22
2024-08-15T10:36:01.60Z,49.4187284,13.3232087,401.586,-0.91,-0.89,-0.56,1.177,1.763,0.16,216.71926,4.97371,3,22
2024-08-15T10:36:01.80Z,49.4187268,13.3232067,401.665,-1.03,-0.54,0.08,1.170,1.753,0.15,212.81734,5.83080,3,22
2024-08-15T10:36:02.00Z,49.4187249,13.3232055,401.612,-1.36,-0.43,0.28,1.162,1.742,0.13,203.00630,4.30730,3,22
2024-08-15T10:36:02.20Z,49.4187225,13.3232042,401.653,-1.54,-0.37,-0.41,1.153,1.730,0.13,197.52244,3.79704,3,22
2024-08-15T10:36:02.40Z,49.4187204,13.3232030,401.716,-0.94,-0.35,-0.05,1.146,1.720,0.15,198.39094,6.25011,3,22
2024-08-15T10:36:02.60Z,49.4187185,13.3232018,401.679,-1.23,-0.37,0.39,1.137,1.707,0.13,197.18306,4.51645,3,24
2024-08-15T10:36:02.80Z,49.4187167,13.3232003,401.694,-0.88,-0.55,-0.38,1.128,1.694,0.15,202.40888,6.24306,3,24
2024-08-15T10:36:03.00Z,49.4187149,13.3231988,401.756,-1.22,-0.36,0.08,1.119,1.679,0.14,198.61098,4.73679,3,24
2024-08-15T10:36:03.20Z,49.4187128,13.3231978,401.720,-1.17,-0.28,0.19,1.110,1.666,0.13,196.15770,4.96286,3,24
2024-08-15T10:36:03.40Z,49.4187105,13.3231968,401.745,-1.26,-0.09,-0.18,1.100,1.652,0.13,191.15172,5.84058,3,24
2024-08-15T10:36:03.60Z,49.4187087,13.3231960,401.828,-1.00,-0.37,-0.11,1.090,1.637,0.13,195.47268,6.24388,3,24
2024-08-15T10:36:03.80Z,49.4187069,13.3231949,401.804,-1.16,-0.38,0.41,1.081,1.623,0.13,197.05648,5.26027,3,24
2024-08-15T10:36:04.00Z,49.4187050,13.3231932,401.781,-1.14,-0.82,-0.26,1.072,1.610,0.13,207.95584,4.44558,3,24
2024-08-15T10:36:04.20Z,49.4187029,13.3231916,401.833,-1.27,-0.20,0.19,1.064,1.598,0.13,199.48582,5.03018,3,24
2024-08-15T10:36:04.40Z,49.4187006,13.3231909,401.786,-1.34,-0.18,0.38,1.057,1.587,0.12,193.66732,5.12705,3,24
2024-08-15T10:36:04.60Z,49.4186981,13.3231905,401.788,-1.48,0.03,0.01,1.050,1.577,0.12,186.23482,5.11877,3,24
2024-08-15T10:36:04.80Z,49.4186957,13.3231903,401.776,-1.25,-0.18,0.13,1.044,1.567,0.12,187.07740,5.47361,3,24
2024-08-15T10:36:05.00Z,49.4186935,13.3231891,401.752,-1.30,-0.50,0.66,1.038,1.559,0.13,195.43770,4.57340,3,24
2024-08-15T10:36:05.20Z,49.4186910,13.3231871,401.804,-1.35,-0.73,-0.31,1.032,1.549,0.15,202.81214,4.03600,3,24
2024-08-15T10:36:05.40Z,49.4186887,13.3231857,401.841,-1.23,-0.11,0.16,1.027,1.540,0.13,196.84044,5.74344,3,24
2024-08-15T10:36:05.60Z,49.4186864,13.3231849,401.875,-1.19,-0.29,0.17,1.021,1.531,0.12,195.12676,5.23387,3,24
2024-08-15T10:36:05.80Z,49.4186841,13.3231843,401.913,-1.37,-0.04,-0.28,1.015,1.523,0.13,188.74744,5.50482,3,24
2024-08-15T10:36:06.00Z,49.4186819,13.3231838,401.950,-1.11,-0.23,0.02,1.010,1.514,0.13,190.14918,5.90746,3,24
2024-08-15T10:36:06.20Z,49.4186797,13.3231832,401.918,-1.29,-0.19,0.65,1.005,1.507,0.13,189.10592,5.37892,3,24
2024-08-15T10:36:06.40Z,49.4186774,13.3231822,401.847,-1.38,-0.45,0.04,1.001,1.499,0.14,193.98238,4.98334,3,24
2024-08-15T10:36:06.60Z,49.4186749,13.3231816,401.851,-1.37,0.04,0.23,0.996,1.491,0.12,187.06184,5.68772,3,24
2024-08-15T10:36:06.80Z,49.4186727,13.3231814,401.809,-1.23,-0.15,0.30,0.991,1.482,0.12,187.07912,5.76294,3,24
2024-08-15T10:36:07.00Z,49.4186705,13.3231813,401.778,-1.27,0.06,-0.05,0.986,1.475,0.13,182.20774,5.73867,3,24
2024-08-15T10:36:07.20Z,49.4186683,13.3231808,401.812,-1.07,-0.33,0.01,0.981,1.468,0.12,189.35176,5.89663,3,24
2024-08-15T10:36:07.40Z,49.4186662,13.3231802,401.777,-1.28,-0.09,0.35,0.977,1.461,0.12,186.59420,5.55644,3,24
2024-08-15T10:36:07.60Z,49.4186638,13.3231798,401.755,-1.44,-0.20,-0.27,0.974,1.456,0.14,187.40874,4.59259,3,24
2024-08-15T10:36:07.80Z,49.4186616,13.3231798,401.763,-1.04,0.19,0.16,0.970,1.450,0.12,182.72974,7.66829,3,24
2024-08-15T10:36:08.00Z,49.4186601,13.3231805,401.731,-0.66,0.31,0.04,0.967,1.444,0.11,173.44332,10.89287,3,24
2024-08-15T10:36:08.20Z,49.4186586,13.3231812,401.755,-0.86,0.38,-0.43,0.964,1.438,0.14,162.46442,8.22835,3,24
2024-08-15T10:36:08.40Z,49.4186571,13.3231814,401.811,-0.69,-0.03,0.21,0.960,1.433,0.11,170.02840,10.50889,3,24
2024-08-15T10:36:08.60Z,49.4186559,13.3231818,401.734,-0.73,0.37,0.19,0.957,1.427,0.12,161.34844,10.01619,3,24
2024-08-15T10:36:08.80Z,49.4186543,13.3231819,401.705,-0.83,-0.10,0.17,0.955,1.423,0.11,175.30844,9.08530,3,24
2024-08-15T10:36:09.00Z,49.4186529,13.3231813,401.733,-0.67,-0.05,-0.19,0.952,1.419,0.14,178.85918,11.20628,3,24
2024-08-15T10:36:09.20Z,49.4186516,13.3231811,401.744,-0.67,0.03,-0.05,0.949,1.415,0.13,177.98164,11.68199,3,23
2024-08-15T10:36:09.40Z,49.4186506,13.3231822,401.724,-0.43,0.89,0.08,0.947,1.412,0.14,135.93238,8.15415,3,23
2024-08-15T10:36:09.60Z,49.4186499,13.3231840,401.705,-0.24,0.50,-0.03,0.945,1.408,0.14,131.40560,15.47843,3,23
2024-08-15T10:36:09.80Z,49.4186494,13.3231851,401.693,-0.30,0.40,-0.04,0.943,1.403,0.13,129.25808,16.62749,3,22
2024-08-15T10:36:10.00Z,49.4186486,13.3231856,401.740,-0.38,0.18,-0.22,0.941,1.399,0.16,139.13284,21.20944,3,22
2024-08-15T10:36:10.20Z,49.4186477,13.3231857,401.764,-0.58,-0.02,-0.12,0.939,1.396,0.15,170.59330,12.85974,3,22
2024-08-15T10:36:10.40Z,49.4186467,13.3231856,401.716,-0.54,-0.01,0.08,0.936,1.391,0.11,175.24920,14.09606,3,23
2024-08-15T10:36:10.60Z,49.4186456,13.3231857,401.686,-0.64,0.13,-0.02,0.934,1.388,0.12,171.24208,11.54277,3,23
2024-08-15T10:36:10.80Z,49.4186445,13.3231859,401.705,-0.42,0.22,-0.01,0.932,1.384,0.13,165.84360,18.50354,3,23
2024-08-15T10:36:11.00Z,49.4186437,13.3231866,401.699,-0.28,0.45,0.16,0.930,1.381,0.16,139.25036,15.07394,3,23
2024-08-15T10:36:11.20Z,49.4186432,13.3231875,401.687,-0.19,0.33,0.04,0.928,1.377,0.15,133.10204,22.54144,3,23
2024-08-15T10:36:11.40Z,49.4186428,13.3231882,401.690,-0.27,0.18,0.07,0.928,1.376,0.20,136.68908,37.51443,3,23
2024-08-15T10:36:11.60Z,49.4186429,13.3231891,401.673,0.03,0.35,0.17,0.928,1.375,0.23,104.61664,29.20684,3,23
2024-08-15T10:36:11.80Z,49.4186429,13.3231906,401.718,-0.02,0.74,0.05,0.929,1.373,0.25,94.87390,16.56315,3,23
2024-08-15T10:36:12.00Z,49.4186428,13.3231923,401.701,-0.16,0.50,0.16,0.932,1.376,0.37,98.60668,25.23727,3,23
2024-08-15T10:36:12.20Z,49.4186427,13.3231932,401.662,-0.01,0.10,0.08,0.940,1.382,0.57,98.60668,25.23930,3,23
2024-08-15T10:36:12.40Z,49.4186429,13.3231941,401.665,0.27,0.56,0.03,0.952,1.388,0.40,98.60668,25.24152,3,23
2024-08-15T10:36:12.60Z,49.4186429,13.3231956,401.663,-0.22,0.51,0.12,0.964,1.395,0.52,103.03862,39.21971,3,23
2024-08-15T10:36:12.80Z,49.4186427,13.3231973,401.707,0.05,0.85,0.09,0.975,1.402,0.45,91.55014,26.39186,3,23
2024-08-15T10:36:13.00Z,49.4186427,13.3231992,401.825,0.11,0.73,-0.07,0.986,1.407,0.46,87.37834,32.55477,3,23
2024-08-15T10:36:13.20Z,49.4186428,13.3231997,401.832,-0.08,-0.22,-0.18,0.998,1.418,0.50,87.37834,32.55617,3,23
2024-08-15T10:36:13.40Z,49.4186429,13.3232003,401.811,-0.04,0.31,-0.14,1.011,1.424,0.50,87.37834,32.55755,3,22
2024-08-15T10:36:13.60Z,49.4186428,13.3232014,401.826,-0.05,0.55,-0.04,1.022,1.431,0.48,90.88704,34.88278,3,21
2024-08-15T10:36:13.80Z,49.4186425,13.3232026,401.759,-0.37,0.20,0.10,1.032,1.437,0.45,90.88704,34.88393,3,22
2024-08-15T10:36:14.00Z,49.4186424,13.3232032,401.779,0.15,0.32,-0.09,1.041,1.441,0.32,90.88704,34.88488,3,22
2024-08-15T10:36:14.20Z,49.4186426,13.3232041,401.786,-0.03,0.22,-0.05,1.050,1.444,0.52,90.88704,34.88622,3,23
2024-08-15T10:36:14.40Z,49.4186428,13.3232047,401.778,0.08,0.11,0.00,1.060,1.447,0.31,90.88704,34.88701,3,22
2024-08-15T10:36:14.60Z,49.4186434,13.3232050,401.785,0.38,-0.01,0.03,1.069,1.454,0.44,90.88704,34.88815,3,22
2024-08-15T10:36:14.80Z,49.4186435,13.3232054,401.740,-0.21,0.04,0.17,1.079,1.459,0.37,90.88704,34.88910,3,23
2024-08-15T10:36:15.00Z,49.4186435,13.3232058,401.749,0.19,0.21,0.03,1.089,1.462,0.33,90.88704,34.88993,3,23
2024-08-15T10:36:15.20Z,49.4186438,13.3232063,401.773,0.12,0.19,0.10,1.099,1.467,0.33,90.88704,34.89079,3,23
2024-08-15T10:36:15.40Z,49.4186440,13.3232068,401.776,0.12,0.06,0.09,1.110,1.470,0.35,90.88704,34.89168,3,22
2024-08-15T10:36:15.60Z,49.4186444,13.3232072,401.748,0.16,0.09,0.33,1.122,1.474,0.43,90.88704,34.89279,3,22
2024-08-15T10:36:15.80Z,49.4186443,13.3232072,401.769,-0.04,-0.14,0.06,1.135,1.483,0.57,90.88704,34.89425,3,23
2024-08-15T10:36:16.00Z,49.4186441,13.3232069,401.806,-0.09,-0.10,-0.12,1.152,1.492,0.38,90.88704,34.89524,3,22
2024-08-15T10:36:16.20Z,49.4186439,13.3232074,401.843,-0.14,0.31,-0.06,1.169,1.502,0.65,90.88704,34.89691,3,22
2024-08-15T10:36:16.40Z,49.4186437,13.3232080,401.865,-0.07,0.00,0.05,1.182,1.503,0.35,90.88704,34.89781,3,22
2024-08-15T10:36:16.60Z,49.4186433,13.3232089,401.896,-0.42,0.32,-0.12,1.193,1.508,0.61,116.08790,35.72685,3,21
2024-08-15T10:36:16.80Z,49.4186430,13.3232097,401.918,0.12,0.29,0.20,1.205,1.513,0.31,116.08790,35.72779,3,21
2024-08-15T10:36:17.00Z,49.4186434,13.3232112,401.973,0.29,0.72,-0.21,1.216,1.522,0.47,94.79248,39.80061,3,21
2024-08-15T10:36:17.20Z,49.4186435,13.3232127,401.971,-0.08,0.32,0.02,1.227,1.532,0.54,94.79248,39.80183,3,21
2024-08-15T10:36:17.40Z,49.4186431,13.3232140,401.892,-0.33,0.36,0.36,1.240,1.543,0.59,111.67074,44.28329,3,21
2024-08-15T10:36:17.60Z,49.4186431,13.3232149,401.857,0.12,0.20,0.17,1.255,1.556,0.36,111.67074,44.28402,3,21
2024-08-15T10:36:17.80Z,49.4186429,13.3232159,401.789,-0.25,0.43,0.38,1.272,1.574,0.60,111.67074,44.28530,3,21
2024-08-15T10:36:18.00Z,49.4186419,13.3232161,401.773,-0.70,-0.14,0.52,1.290,1.596,0.67,111.67074,44.28709,3,21
2024-08-15T10:36:18.20Z,49.4186415,13.3232175,401.654,0.15,0.49,0.12,1.307,1.620,0.44,111.67074,44.28817,3,21
2024-08-15T10:36:18.40Z,49.4186413,13.3232192,401.598,-0.27,0.50,0.21,1.323,1.644,0.59,111.67074,44.28939,3,21
2024-08-15T10:36:18.60Z,49.4186409,13.3232206,401.640,-0.20,0.48,0.07,1.338,1.669,0.60,111.67074,44.29061,3,21
2024-08-15T10:36:18.80Z,49.4186408,13.3232214,401.698,0.10,0.32,0.03,1.355,1.695,0.66,111.67074,44.29196,3,21
2024-08-15T10:36:19.00Z,49.4186410,13.3232228,401.712,0.14,0.71,0.10,1.375,1.723,0.76,111.67074,44.29350,3,20
2024-08-15T10:36:19.20Z,49.4186416,13.3232241,401.801,0.55,0.47,0.11,1.398,1.751,0.62,111.67074,44.29499,3,20
2024-08-15T10:36:19.40Z,49.4186422,13.3232246,402.066,0.12,0.34,-0.37,1.419,1.781,0.79,111.67074,44.29660,3,21
