time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
2024-08-15T15:23:57.20Z,49.4181761,13.3178306,407.239,0.45,-45.69,-2.45,7.695,7.189,1.43,270.56208,1.28750,3,8
2024-08-15T15:23:57.40Z,49.4181728,13.3177094,407.649,-0.64,-45.44,-2.67,7.586,7.134,1.43,269.18958,1.31766,3,8
2024-08-15T15:23:57.60Z,49.4181690,13.3175871,408.167,-0.50,-45.62,-2.92,7.480,7.085,1.40,269.37024,1.29387,3,8
2024-08-15T15:23:57.80Z,49.4181640,13.3174678,408.521,-1.59,-44.47,-3.01,7.386,7.038,1.53,267.94712,1.44247,3,8
2024-08-15T15:23:58.00Z,49.4181597,13.3173463,409.041,-0.72,-44.82,-2.92,7.296,6.992,1.54,269.07430,1.38617,3,8
2024-08-15T15:23:58.20Z,49.4181560,13.3172220,409.386,-0.90,-45.90,-2.47,7.207,6.952,1.47,268.88032,1.31783,3,8
2024-08-15T15:23:58.40Z,49.4181515,13.3170986,409.768,-1.30,-45.74,-2.65,7.109,6.902,1.37,268.36900,1.22042,3,9
2024-08-15T15:23:58.60Z,49.4181469,13.3169741,410.217,-1.16,-45.95,-2.64,7.010,6.846,1.25,268.55776,1.08564,3,8
2024-08-15T15:23:58.80Z,49.4181423,13.3168490,410.919,-1.42,-46.20,-3.41,6.908,6.795,1.19,268.23614,0.99625,3,9
2024-08-15T15:23:59.00Z,49.4181380,13.3167238,411.456,-1.42,-46.32,-3.54,6.810,6.754,1.14,268.23860,0.92700,3,9
2024-08-15T15:23:59.20Z,49.4181341,13.3165992,412.142,-1.14,-45.92,-3.94,6.717,6.719,1.15,268.57572,0.92489,3,9
2024-08-15T15:23:59.40Z,49.4181306,13.3164726,412.308,-1.28,-46.45,-2.74,6.630,6.691,1.19,268.42084,0.92704,3,9
2024-08-15T15:23:59.60Z,49.4181276,13.3163464,412.133,-1.30,-46.79,-1.95,6.550,6.668,1.20,268.40338,0.93004,3,9
2024-08-15T15:23:59.80Z,49.4181247,13.3162211,412.000,-1.46,-46.60,-1.72,6.475,6.649,1.19,268.20416,0.93449,3,9
2024-08-15T15:24:00.00Z,49.4181210,13.3160967,411.956,-1.57,-46.17,-1.84,6.404,6.635,1.20,268.05230,0.94882,3,9
2024-08-15T15:24:00.20Z,49.4181169,13.3159729,412.062,-1.95,-46.01,-2.20,6.334,6.623,1.19,267.56796,0.95858,3,9
2024-08-15T15:24:00.40Z,49.4181124,13.3158466,412.082,-1.80,-46.32,-1.79,6.273,6.623,1.25,267.77770,1.18678,3,9
2024-08-15T15:24:00.60Z,49.4181085,13.3157192,411.853,-1.43,-46.77,-1.18,6.220,6.624,1.39,268.24498,1.28044,3,9
2024-08-15T15:24:00.80Z,49.4181046,13.3155932,411.661,-1.60,-46.54,-0.96,6.166,6.621,1.38,268.03010,1.29310,3,10
2024-08-15T15:24:01.00Z,49.4181005,13.3154680,411.559,-1.80,-46.11,-0.87,6.121,6.616,1.46,267.76424,1.41518,3,11
2024-08-15T15:24:01.20Z,49.4180956,13.3153444,411.779,-2.29,-45.44,-1.46,6.082,6.594,1.52,267.11714,1.51430,3,11
2024-08-15T15:24:01.40Z,49.4180894,13.3152225,412.089,-2.57,-44.53,-1.67,6.046,6.570,1.52,266.69810,1.55985,3,11
2024-08-15T15:24:01.60Z,49.4180844,13.3151016,412.256,-2.19,-44.41,-1.82,6.010,6.547,1.43,267.17062,1.49046,3,11
2024-08-15T15:24:01.80Z,49.4180806,13.3149780,412.376,-1.66,-45.46,-1.41,5.976,6.524,1.47,267.91430,1.48575,3,11
2024-08-15T15:24:02.00Z,49.4180773,13.3148517,412.638,-1.41,-46.42,-1.43,5.942,6.515,1.41,268.25558,1.36807,3,11
2024-08-15T15:24:02.20Z,49.4180743,13.3147239,412.789,-1.21,-46.91,-1.25,5.908,6.506,1.39,268.52514,1.31045,3,11
2024-08-15T15:24:02.40Z,49.4180717,13.3145970,412.751,-0.99,-46.73,-0.73,5.878,6.511,1.45,268.78220,1.59875,3,11
2024-08-15T15:24:02.60Z,49.4180690,13.3144689,412.675,-1.35,-47.23,-0.55,5.851,6.516,1.46,268.35776,1.52455,3,11
2024-08-15T15:24:02.80Z,49.4180660,13.3143411,412.590,-1.42,-46.64,-0.51,5.821,6.508,1.52,268.25984,1.31716,3,11
2024-08-15T15:24:03.00Z,49.4180633,13.3142128,412.535,-1.47,-46.93,-0.78,5.789,6.495,1.38,268.20812,1.21803,3,11
2024-08-15T15:24:03.20Z,49.4180610,13.3140823,412.341,-1.28,-47.73,-0.48,5.758,6.477,1.33,268.46788,1.14647,3,11
2024-08-15T15:24:03.40Z,49.4180593,13.3139511,412.028,-0.91,-48.11,-0.16,5.729,6.460,1.36,268.91690,1.15959,3,11
2024-08-15T15:24:03.60Z,49.4180590,13.3138150,411.781,-0.81,-48.85,-0.24,5.688,6.431,1.23,269.05148,1.09456,3,11
2024-08-15T15:24:03.80Z,49.4180584,13.3136788,411.401,-1.00,-48.92,-0.09,5.647,6.399,1.17,268.82776,1.05943,3,11
2024-08-15T15:24:04.00Z,49.4180555,13.3135475,411.190,-1.32,-47.85,0.22,5.615,6.382,1.27,268.42090,1.13572,3,11
2024-08-15T15:24:04.20Z,49.4180521,13.3134178,411.018,-1.83,-47.71,0.29,5.594,6.380,1.44,267.80868,1.39035,3,11
2024-08-15T15:24:04.40Z,49.4180490,13.3132843,410.967,-1.74,-48.66,0.37,5.588,6.389,1.64,267.95288,1.42300,3,10
2024-08-15T15:24:04.60Z,49.4180466,13.3131495,410.788,-1.26,-49.08,0.58,5.587,6.402,1.66,268.52704,1.41700,3,10
2024-08-15T15:24:04.80Z,49.4180443,13.3130156,410.640,-1.39,-48.83,0.28,5.589,6.417,1.66,268.36860,1.42047,3,10
2024-08-15T15:24:05.00Z,49.4180424,13.3128826,410.283,-1.36,-48.58,0.27,5.575,6.426,1.51,268.39050,1.37065,3,11
2024-08-15T15:24:05.20Z,49.4180404,13.3127483,410.027,-1.47,-48.83,0.22,5.557,6.433,1.40,268.27216,1.29843,3,11
2024-08-15T15:24:05.40Z,49.4180384,13.3126141,409.928,-1.22,-48.76,0.10,5.540,6.440,1.40,268.57044,1.31392,3,11
2024-08-15T15:24:05.60Z,49.4180366,13.3124806,409.763,-1.33,-48.61,0.03,5.513,6.454,1.33,268.43248,1.45650,3,12
2024-08-15T15:24:05.80Z,49.4180342,13.3123483,409.635,-1.25,-48.59,0.14,5.505,6.476,1.51,268.53228,1.66637,3,11
2024-08-15T15:24:06.00Z,49.4180335,13.3122134,409.476,-0.52,-49.39,0.18,5.487,6.498,1.36,269.39554,1.53027,3,12
2024-08-15T15:24:06.20Z,49.4180330,13.3120775,409.321,-0.31,-49.80,0.28,5.469,6.524,1.38,269.63800,1.59644,3,12
2024-08-15T15:24:06.40Z,49.4180317,13.3119429,409.221,-0.75,-49.49,0.03,5.454,6.550,1.38,269.13008,1.58450,3,12
2024-08-15T15:24:06.60Z,49.4180314,13.3118077,409.255,-0.27,-49.73,-0.65,5.442,6.581,1.38,269.68374,1.60032,3,12
2024-08-15T15:24:06.80Z,49.4180313,13.3116728,409.300,-0.05,-49.50,-0.91,5.430,6.612,1.38,269.94066,1.67292,3,12
2024-08-15T15:24:07.00Z,49.4180301,13.3115347,409.436,-0.87,-50.33,-1.20,5.415,6.638,1.35,269.00470,1.57309,3,12
2024-08-15T15:24:07.20Z,49.4180288,13.3113965,409.854,-0.84,-50.41,-1.56,5.381,6.665,1.26,269.03984,1.56444,3,12
2024-08-15T15:24:07.40Z,49.4180273,13.3112582,410.368,-0.80,-50.74,-1.96,5.341,6.686,1.13,269.10208,1.38832,3,12
2024-08-15T15:24:07.60Z,49.4180255,13.3111201,410.970,-0.83,-50.92,-2.24,5.306,6.711,1.14,269.06552,1.35096,3,12
2024-08-15T15:24:07.80Z,49.4180243,13.3109824,411.677,-0.35,-50.58,-2.38,5.269,6.734,1.06,269.60134,1.25089,3,12
2024-08-15T15:24:08.00Z,49.4180223,13.3108439,412.313,-1.03,-50.79,-2.16,5.234,6.762,1.05,268.84166,1.24734,3,12
2024-08-15T15:24:08.20Z,49.4180213,13.3107069,412.662,-0.59,-50.44,-2.24,5.198,6.790,1.06,269.33480,1.21568,3,12
2024-08-15T15:24:08.40Z,49.4180208,13.3105696,413.000,-0.41,-50.55,-2.04,5.162,6.808,1.04,269.53266,1.07107,3,12
2024-08-15T15:24:08.60Z,49.4180194,13.3104310,413.536,-1.02,-51.37,-2.44,5.126,6.827,1.03,268.86458,1.01779,3,12
2024-08-15T15:24:08.80Z,49.4180172,13.3102920,414.154,-1.07,-50.78,-2.13,5.088,6.836,1.01,268.79464,0.97671,3,12
2024-08-15T15:24:09.00Z,49.4180147,13.3101550,414.658,-1.05,-49.97,-1.75,5.051,6.838,1.00,268.79586,0.99357,3,12
2024-08-15T15:24:09.20Z,49.4180114,13.3100186,415.608,-1.38,-49.55,-1.93,5.016,6.828,1.06,268.40486,1.01566,3,12
2024-08-15T15:24:09.40Z,49.4180077,13.3098822,416.348,-1.60,-49.85,-1.93,4.984,6.815,1.02,268.16574,0.98514,3,12
2024-08-15T15:24:09.60Z,49.4180048,13.3097456,417.314,-0.93,-49.77,-2.32,4.951,6.801,1.01,268.92824,0.97901,3,12
2024-08-15T15:24:09.80Z,49.4180028,13.3096086,418.231,-0.73,-50.44,-3.30,4.920,6.776,1.02,269.16612,0.88616,3,12
2024-08-15T15:24:10.00Z,49.4180009,13.3094687,419.017,-0.89,-51.58,-3.53,4.893,6.765,1.13,269.01518,1.03053,3,12
2024-08-15T15:24:10.20Z,49.4179988,13.3093282,419.973,-0.43,-51.17,-3.55,4.870,6.754,1.21,269.52362,1.07471,3,12
2024-08-15T15:24:10.40Z,49.4179950,13.3091918,421.152,-1.38,-49.84,-3.70,4.848,6.746,1.11,268.41674,1.07009,3,11
2024-08-15T15:24:10.60Z,49.4179903,13.3090565,422.514,-1.57,-49.27,-3.77,4.823,6.734,1.10,268.17736,1.08806,3,11
2024-08-15T15:24:10.80Z,49.4179862,13.3089221,423.615,-1.30,-49.17,-3.64,4.801,6.724,1.17,268.48692,1.12726,3,11
2024-08-15T15:24:11.00Z,49.4179836,13.3087855,424.764,-0.79,-50.49,-4.45,4.784,6.716,1.34,269.10336,1.21379,3,11
2024-08-15T15:24:11.20Z,49.4179802,13.3086483,425.649,-1.48,-50.84,-4.60,4.768,6.707,1.25,268.33024,1.14068,3,11
2024-08-15T15:24:11.40Z,49.4179761,13.3085086,426.660,-1.64,-51.09,-4.49,4.735,6.663,1.05,268.16386,0.84821,3,13
2024-08-15T15:24:11.60Z,49.4179731,13.3083670,427.602,-0.91,-51.92,-4.58,4.698,6.618,1.01,268.99428,0.81353,3,13
2024-08-15T15:24:11.80Z,49.4179711,13.3082257,428.649,-0.81,-51.63,-5.04,4.662,6.580,1.06,269.09904,0.85733,3,13
2024-08-15T15:24:12.00Z,49.4179675,13.3080852,429.810,-1.63,-51.13,-5.08,4.627,6.544,1.06,268.17836,0.86003,3,13
2024-08-15T15:24:12.20Z,49.4179636,13.3079446,431.218,-1.11,-51.04,-5.17,4.594,6.510,1.09,268.75054,0.84540,3,13
2024-08-15T15:24:12.40Z,49.4179595,13.3078043,432.279,-1.92,-51.19,-4.82,4.564,6.479,1.06,267.84634,0.83506,3,13
2024-08-15T15:24:12.60Z,49.4179550,13.3076645,433.223,-1.73,-50.93,-4.66,4.534,6.440,1.04,268.05416,0.82644,3,13
2024-08-15T15:24:12.80Z,49.4179505,13.3075241,434.249,-1.62,-51.20,-4.47,4.507,6.403,1.09,268.19014,0.85075,3,13
2024-08-15T15:24:13.00Z,49.4179454,13.3073834,435.239,-1.99,-51.31,-4.20,4.481,6.367,1.05,267.78112,0.85377,3,13
2024-08-15T15:24:13.20Z,49.4179410,13.3072406,435.721,-2.10,-51.59,-3.80,4.454,6.334,1.10,267.66522,0.86873,3,14
2024-08-15T15:24:13.40Z,49.4179377,13.3070956,436.157,-1.45,-52.45,-3.87,4.430,6.306,1.14,268.41146,0.85221,3,14
2024-08-15T15:24:13.60Z,49.4179344,13.3069521,436.614,-1.85,-51.84,-3.77,4.406,6.279,1.10,267.95538,0.93558,3,14
2024-08-15T15:24:13.80Z,49.4179311,13.3068088,437.467,-1.71,-52.08,-4.39,4.385,6.258,1.12,268.12202,1.03583,3,14
2024-08-15T15:24:14.00Z,49.4179294,13.3066641,438.252,-0.60,-52.38,-4.53,4.364,6.237,1.11,269.34606,0.97739,3,14
2024-08-15T15:24:14.20Z,49.4179284,13.3065196,438.835,-0.82,-52.36,-4.32,4.342,6.203,1.07,269.10706,0.93807,3,15
2024-08-15T15:24:14.40Z,49.4179266,13.3063762,439.986,-0.91,-52.44,-5.01,4.322,6.176,1.07,269.00064,0.94210,3,14
2024-08-15T15:24:14.60Z,49.4179243,13.3062335,440.980,-0.96,-52.02,-4.81,4.307,6.142,1.20,268.93850,0.97150,3,14
2024-08-15T15:24:14.80Z,49.4179214,13.3060914,442.003,-1.11,-51.80,-4.67,4.293,6.101,1.15,268.77372,0.94159,3,14
2024-08-15T15:24:15.00Z,49.4179184,13.3059494,443.142,-0.87,-51.70,-4.70,4.281,6.064,1.15,269.03104,0.91633,3,14
2024-08-15T15:24:15.20Z,49.4179155,13.3058095,444.428,-0.79,-50.85,-4.76,4.267,6.028,1.13,269.10446,0.96560,3,14
2024-08-15T15:24:15.40Z,49.4179134,13.3056694,445.670,-0.75,-50.96,-5.03,4.256,5.995,1.17,269.16156,0.98589,3,14
2024-08-15T15:24:15.60Z,49.4179112,13.3055295,446.742,-0.97,-50.93,-4.81,4.245,5.961,1.16,268.90682,0.96303,3,14
2024-08-15T15:24:15.80Z,49.4179101,13.3053877,447.706,-0.65,-51.15,-4.77,4.234,5.929,1.16,269.26918,0.95499,3,15
2024-08-15T15:24:16.00Z,49.4179100,13.3052436,448.809,-0.22,-52.11,-5.18,4.224,5.898,1.22,269.75388,1.04671,3,15
2024-08-15T15:24:16.20Z,49.4179102,13.3050999,450.038,0.10,-51.70,-5.81,4.215,5.870,1.17,270.10976,1.08091,3,15
2024-08-15T15:24:16.40Z,49.4179111,13.3049545,451.410,0.64,-52.69,-5.90,4.207,5.844,1.14,270.69244,1.04041,3,15
2024-08-15T15:24:16.60Z,49.4179117,13.3048087,452.772,0.45,-52.68,-5.87,4.199,5.820,1.15,270.48464,1.00833,3,15
2024-08-15T15:24:16.80Z,49.4179121,13.3046639,453.939,0.11,-52.12,-5.81,4.188,5.796,1.09,270.12130,0.95606,3,15
2024-08-15T15:24:17.00Z,49.4179133,13.3045193,455.038,0.81,-51.96,-5.63,4.178,5.777,1.18,270.89558,1.04516,3,15
2024-08-15T15:24:17.20Z,49.4179149,13.3043735,456.054,0.44,-52.50,-5.58,4.168,5.759,1.11,270.48224,1.00787,3,15
2024-08-15T15:24:17.40Z,49.4179159,13.3042269,457.126,0.40,-52.73,-5.57,4.157,5.739,1.08,270.43586,0.92156,3,15
2024-08-15T15:24:17.60Z,49.4179170,13.3040803,458.198,0.59,-52.53,-5.69,4.146,5.719,1.12,270.64138,0.93907,3,15
2024-08-15T15:24:17.80Z,49.4179178,13.3039340,459.264,0.41,-52.46,-5.62,4.135,5.701,1.09,270.45246,0.93053,3,15
2024-08-15T15:24:18.00Z,49.4179187,13.3037872,460.325,0.27,-52.72,-5.76,4.124,5.684,1.03,270.29398,0.88911,3,15
2024-08-15T15:24:18.20Z,49.4179204,13.3036392,461.538,0.74,-53.11,-6.24,4.111,5.667,1.03,270.80056,0.87092,3,15
2024-08-15T15:24:18.40Z,49.4179219,13.3034922,462.624,0.43,-52.57,-6.01,4.098,5.648,1.03,270.46926,0.87985,3,15
2024-08-15T15:24:18.60Z,49.4179236,13.3033442,463.800,0.53,-53.20,-6.16,4.087,5.631,1.13,270.57600,0.91141,3,15
2024-08-15T15:24:18.80Z,49.4179253,13.3031955,464.975,0.67,-53.12,-6.18,4.077,5.614,1.09,270.72606,0.88379,3,15
2024-08-15T15:24:19.00Z,49.4179277,13.3030474,466.350,1.28,-52.83,-6.52,4.066,5.597,1.09,271.38666,0.89580,3,15
2024-08-15T15:24:19.20Z,49.4179309,13.3028996,467.264,1.00,-52.79,-6.02,4.056,5.581,1.06,271.08918,0.90998,3,16
2024-08-15T15:24:19.40Z,49.4179329,13.3027506,468.059,0.22,-53.48,-5.39,4.046,5.564,1.10,270.24012,0.91938,3,16
2024-08-15T15:24:19.60Z,49.4179333,13.3026024,468.980,0.08,-52.77,-4.98,4.035,5.547,1.05,270.08846,0.89929,3,16
2024-08-15T15:24:19.80Z,49.4179349,13.3024544,469.920,0.53,-52.79,-5.36,4.023,5.528,1.08,270.57596,0.92260,3,16
2024-08-15T15:24:20.00Z,49.4179365,13.3023069,470.945,0.66,-52.85,-5.38,4.009,5.519,1.06,270.71162,0.98165,3,16
2024-08-15T15:24:20.20Z,49.4179380,13.3021597,472.041,0.51,-52.63,-5.50,3.996,5.515,1.06,270.55226,1.14369,3,16
2024-08-15T15:24:20.40Z,49.4179400,13.3020128,473.020,0.57,-52.56,-5.55,3.983,5.512,0.99,270.62616,1.07641,3,16
2024-08-15T15:24:20.60Z,49.4179416,13.3018657,474.029,0.30,-52.62,-5.60,3.968,5.512,0.89,270.32968,1.02313,3,16
2024-08-15T15:24:20.80Z,49.4179432,13.3017183,475.279,0.91,-52.72,-5.68,3.952,5.510,0.86,270.99182,0.85703,3,16
2024-08-15T15:24:21.00Z,49.4179448,13.3015702,476.249,0.17,-53.05,-5.41,3.936,5.503,0.89,270.18248,0.88607,3,16
2024-08-15T15:24:21.20Z,49.4179456,13.3014232,477.514,0.68,-52.57,-5.44,3.932,5.483,1.24,270.74032,1.00457,3,15
2024-08-15T15:24:21.40Z,49.4179454,13.3012749,478.596,-0.09,-52.74,-5.16,3.930,5.455,1.19,269.90160,0.97185,3,15
2024-08-15T15:24:21.60Z,49.4179443,13.3011242,479.605,-0.63,-53.44,-5.34,3.926,5.422,1.11,269.32562,0.93912,3,15
2024-08-15T15:24:21.80Z,49.4179427,13.3009727,480.733,-0.28,-53.48,-5.42,3.919,5.386,1.03,269.69680,0.84969,3,15
2024-08-15T15:24:22.00Z,49.4179417,13.3008230,481.772,-0.25,-53.08,-5.76,3.914,5.356,1.11,269.73482,0.88556,3,15
2024-08-15T15:24:22.20Z,49.4179414,13.3006741,482.854,0.16,-52.79,-6.22,3.909,5.325,1.08,270.17548,0.83190,3,15
2024-08-15T15:24:22.40Z,49.4179406,13.3005245,484.391,0.19,-53.13,-5.99,3.904,5.273,1.06,270.20554,0.89328,3,15
2024-08-15T15:24:22.60Z,49.4179398,13.3003770,486.115,-0.16,-52.79,-5.80,3.899,5.224,0.99,269.82758,0.85123,3,14
2024-08-15T15:24:22.80Z,49.4179395,13.3002292,487.723,0.09,-53.02,-5.71,3.893,5.175,1.00,270.10230,0.81243,3,14
2024-08-15T15:24:23.00Z,49.4179389,13.3000813,489.515,-0.01,-52.88,-5.82,3.885,5.127,0.96,269.98896,0.77592,3,14
2024-08-15T15:24:23.20Z,49.4179383,13.2999336,491.176,-0.11,-52.87,-5.93,3.878,5.089,0.96,269.87812,0.77788,3,14
2024-08-15T15:24:23.40Z,49.4179374,13.2997865,492.808,-0.34,-52.27,-5.95,3.867,5.047,0.87,269.62516,0.75582,3,14
2024-08-15T15:24:23.60Z,49.4179362,13.2996370,494.469,0.33,-52.87,-6.27,3.855,5.009,0.89,270.35902,0.81019,3,15
2024-08-15T15:24:23.80Z,49.4179357,13.2994876,496.219,0.55,-52.59,-6.68,3.844,4.973,0.90,270.60256,0.82198,3,15
2024-08-15T15:24:24.00Z,49.4179352,13.2993388,497.907,0.16,-52.67,-6.61,3.834,4.940,0.90,270.17224,0.84781,3,14
2024-08-15T15:24:24.20Z,49.4179344,13.2991892,499.428,-0.14,-53.10,-6.33,3.823,4.907,0.88,269.84566,0.83668,3,15
2024-08-15T15:24:24.40Z,49.4179339,13.2990393,500.807,-0.13,-52.75,-6.38,3.810,4.874,0.86,269.85392,0.83038,3,15
2024-08-15T15:24:24.60Z,49.4179340,13.2988898,502.102,-0.01,-52.74,-6.24,3.793,4.839,0.81,269.98564,0.77626,3,16
2024-08-15T15:24:24.80Z,49.4179344,13.2987401,503.341,0.18,-52.76,-6.06,3.776,4.806,0.81,270.19624,0.76584,3,17
2024-08-15T15:24:25.00Z,49.4179350,13.2985902,504.702,0.40,-52.87,-6.12,3.759,4.774,0.83,270.43618,0.79547,3,17
2024-08-15T15:24:25.20Z,49.4179362,13.2984392,506.006,0.75,-53.26,-6.17,3.743,4.744,0.83,270.80790,0.78151,3,17
