time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
2024-08-15T08:52:09.80Z,49.4179006,13.3247151,437.661,0.76,7,-0.19,159.847,98.191,6.03,83.82598,15.57617,3,4
2024-08-15T08:52:10.60Z,49.4178922,13.3243746,427.639,0.25,6.34,-0.28,85.16,49.842,5.45,86.35934,28.57391,3,4
2024-08-15T08:52:11.00Z,49.417921,13.3244836,425.415,-0.87,5.71,-0.12,55.467,42.805,2.5,94.2382,21.49659,3,4
2024-08-15T08:52:11.20Z,49.4179285,13.3245484,424.466,-1.14,6.23,0.3,44.596,40.198,1.87,98.1533,16.28396,3,4
2024-08-15T08:52:11.40Z,49.417934,13.3245632,424.846,-0.11,5.76,0.46,35.092,35.418,1.25,94.26046,14.64851,3,6
2024-08-15T08:52:11.60Z,49.417929,13.3245518,424.911,0.4,5.51,0.47,32.461,34.237,2.02,91.19088,19.37207,3,5
2024-08-15T08:52:11.80Z,49.4179248,13.3245251,423.567,0.12,5.73,0.43,30.328,33.133,1.54,89.7136,15.00513,3,5
2024-08-15T08:52:12.00Z,49.4179197,13.324516,422.2,-0.07,5.94,0.64,28.583,32.096,1.28,90.25634,13.10453,3,5
2024-08-15T08:52:12.20Z,49.4179106,13.3245314,423.432,0.41,6.03,0.59,23.151,27.92,0.6,87.8141,10.8955,3,7
2024-08-15T08:52:12.40Z,49.4179125,13.3245335,420.414,0.34,5.97,0.39,20.615,26.325,0.57,87.26516,10.86221,3,10
2024-08-15T08:52:12.60Z,49.41791,13.3245349,418.77,0.39,5.93,0.35,19.226,25.309,0.64,86.70588,10.42954,3,10
2024-08-15T08:52:12.80Z,49.4178952,13.3245413,416.229,0.27,6.1,0.35,17.644,23.772,0.63,87.14272,9.31789,3,13
2024-08-15T08:52:13.00Z,49.417886,13.3245522,415.143,0.14,6.12,0.56,16.27,22.151,0.62,87.98846,8.69487,3,15
2024-08-15T08:52:13.20Z,49.4178748,13.3245721,413.752,0.34,6.09,0.68,15.125,20.88,0.6,87.35808,8.31756,3,16
2024-08-15T08:52:13.40Z,49.4178733,13.3245885,413.803,0.23,6.08,0.73,14.324,19.971,0.62,87.60792,7.88902,3,17
2024-08-15T08:52:13.60Z,49.4178723,13.3246,414.98,0.09,6.02,0.81,13.464,18.822,0.55,88.43824,7.1254,3,19
2024-08-15T08:52:13.80Z,49.4178388,13.3246206,411.404,0.13,6.3,0.66,11.578,16.583,0.49,88.69534,5.32497,3,22
2024-08-15T08:52:14.00Z,49.4178319,13.3246365,410.928,0.35,6.25,0.59,10.66,15.486,0.47,87.73932,5.29191,3,19
2024-08-15T08:52:14.20Z,49.4178283,13.3246531,410.737,0.3,6.27,0.26,9.959,14.605,0.51,87.502,5.30307,3,18
2024-08-15T08:52:14.40Z,49.417829,13.3246694,411.234,0.21,6.25,-0.03,9.429,13.905,0.52,87.81412,5.3605,3,19
2024-08-15T08:52:14.60Z,49.4178278,13.3246865,411.16,0.31,6.26,0.07,8.972,13.254,0.52,87.48352,5.26596,3,20
2024-08-15T08:52:14.80Z,49.417822,13.3247046,410.325,0.26,6.28,0.21,8.435,12.499,0.51,87.58436,4.91952,3,21
2024-08-15T08:52:15.00Z,49.4178224,13.3247222,410.453,0.16,6.23,0.03,8.097,11.998,0.49,88.05956,5.1266,3,20
2024-08-15T08:52:15.20Z,49.4178233,13.3247405,410.638,0.13,6.29,0.05,7.801,11.547,0.53,88.44218,5.33559,3,20
2024-08-15T08:52:15.40Z,49.4178243,13.3247587,410.85,0.15,6.27,-0.14,7.534,11.151,0.51,88.54088,5.303,3,20
2024-08-15T08:52:15.60Z,49.4178255,13.3247769,410.921,0.15,6.26,0.18,7.309,10.801,0.54,88.59458,5.95696,3,21
2024-08-15T08:52:15.80Z,49.417827,13.3247951,411.005,0.27,6.25,0.14,7.107,10.476,0.58,88.07406,6.16692,3,21
2024-08-15T08:52:16.00Z,49.4178283,13.3248128,411.041,0.18,6.36,0.22,6.926,10.187,0.59,88.21824,6.03828,3,21
2024-08-15T08:52:16.20Z,49.4178277,13.3248303,411.049,0.18,6.16,-0.17,6.728,9.909,0.58,88.2554,6.13284,3,22
2024-08-15T08:52:16.40Z,49.4178236,13.3248478,410.343,0.34,6.09,-0.11,6.47,9.554,0.59,87.47448,5.86476,3,24
2024-08-15T08:52:16.60Z,49.4178213,13.3248644,409.828,0.17,6.09,-0.09,6.237,9.232,0.58,87.94106,5.72633,3,24
2024-08-15T08:52:16.80Z,49.4178183,13.3248817,409.319,0.31,6.18,-0.16,6.021,8.933,0.59,87.50478,5.3693,3,24
2024-08-15T08:52:17.00Z,49.4178189,13.3248993,409.278,0.25,6.28,0.25,5.889,8.746,0.6,87.6164,5.89761,3,23
2024-08-15T08:52:17.20Z,49.4178164,13.3249173,408.683,0.16,6.33,0.58,5.725,8.513,0.62,88.09316,5.76969,3,24
2024-08-15T08:52:17.40Z,49.4178139,13.324935,408.14,0.2,6.26,0.62,5.578,8.306,0.62,88.12782,5.66994,3,24
2024-08-15T08:52:17.60Z,49.4178114,13.3249524,407.726,0.09,6.18,0.34,5.448,8.128,0.65,88.621,6.18492,3,24
2024-08-15T08:52:17.80Z,49.4178081,13.3249693,407.284,-0.26,6.17,0.17,5.326,7.958,0.64,90.55642,6.1348,3,24
2024-08-15T08:52:18.00Z,49.4178053,13.3249858,406.915,0.08,6.13,0.2,5.211,7.801,0.63,89.8515,5.91493,3,24
2024-08-15T08:52:18.20Z,49.4178028,13.3250023,406.546,-0.18,6.18,0.18,5.107,7.659,0.6,90.77916,5.76401,3,25
2024-08-15T08:52:18.40Z,49.4178005,13.325019,406.188,0.08,6.26,0.3,5.009,7.531,0.62,90.06306,6.00862,3,25
2024-08-15T08:52:18.60Z,49.4177986,13.3250358,405.864,-0.02,6.32,0.53,4.921,7.414,0.65,90.11824,5.88759,3,25
2024-08-15T08:52:18.80Z,49.4177974,13.3250528,405.845,0.08,6.41,0.15,4.839,7.308,0.65,89.69076,5.95023,3,25
2024-08-15T08:52:19.00Z,49.4177966,13.32507,405.804,0.33,6.45,-0.08,4.761,7.207,0.63,88.28138,5.53275,3,25
2024-08-15T08:52:19.20Z,49.4177961,13.3250868,405.767,0.42,6.2,-0.01,4.686,7.106,0.66,87.24542,5.78215,3,25
2024-08-15T08:52:19.40Z,49.4177955,13.3251033,405.672,0.42,6.21,0.08,4.613,7.009,0.67,86.68292,5.80199,3,24
2024-08-15T08:52:19.60Z,49.4177944,13.3251202,405.497,0.15,6.49,-0.04,4.541,6.914,0.63,87.83216,5.06808,3,24
2024-08-15T08:52:19.80Z,49.4177937,13.3251378,405.385,0.33,6.58,0.02,4.473,6.823,0.63,87.47516,5.07859,3,24
2024-08-15T08:52:20.00Z,49.4177935,13.3251557,405.293,0.38,6.65,0.1,4.408,6.735,0.63,87.08788,4.9412,3,24
2024-08-15T08:52:20.20Z,49.4177936,13.3251742,405.223,0.39,6.76,-0.02,4.348,6.653,0.63,86.86134,4.76193,3,24
2024-08-15T08:52:20.40Z,49.4177935,13.325193,405.163,0.27,6.92,-0.18,4.291,6.579,0.6,87.35352,4.61859,3,24
2024-08-15T08:52:20.60Z,49.4177935,13.3252117,405.211,0.25,6.67,-0.3,4.238,6.51,0.61,87.59484,4.96871,3,24
2024-08-15T08:52:20.80Z,49.4177935,13.3252299,405.157,0.44,6.63,-0.34,4.186,6.44,0.57,86.86978,4.77556,3,24
2024-08-15T08:52:21.00Z,49.4177936,13.3252486,405.132,0.35,6.73,-0.2,4.132,6.369,0.55,86.95056,4.33845,3,24
2024-08-15T08:52:21.20Z,49.4177934,13.3252673,405.111,0.2,6.74,-0.29,4.08,6.299,0.56,87.67172,4.18225,3,24
2024-08-15T08:52:21.40Z,49.4177936,13.3252867,405.07,0.6,6.78,-0.39,4.035,6.238,0.65,86.37078,4.55165,3,24
2024-08-15T08:52:21.60Z,49.4177941,13.3253058,404.916,0.83,6.59,-0.23,3.99,6.174,0.65,84.58296,4.67816,3,25
2024-08-15T08:52:21.80Z,49.417795,13.3253248,404.754,0.98,6.66,-0.08,3.947,6.114,0.63,83.03112,4.55505,3,24
2024-08-15T08:52:22.00Z,49.4177964,13.3253435,404.79,0.39,6.69,0.06,3.911,6.072,0.51,84.87562,4.62397,3,25
2024-08-15T08:52:22.20Z,49.417797,13.325362,404.828,0.18,6.59,-0.04,3.877,6.033,0.52,86.6828,4.67468,3,25
2024-08-15T08:52:22.40Z,49.4177978,13.3253807,404.969,0.32,6.69,-0.32,3.844,5.994,0.52,86.99902,4.52721,3,25
2024-08-15T08:52:22.60Z,49.4177986,13.3253996,405.054,0.36,6.79,-0.21,3.808,5.954,0.51,87.00132,4.19051,3,25
2024-08-15T08:52:22.80Z,49.4177988,13.3254186,405.027,0.19,6.93,-0.14,3.776,5.921,0.53,87.746,4.22133,3,24
2024-08-15T08:52:23.00Z,49.4177992,13.3254375,405.095,0.29,6.81,-0.21,3.745,5.891,0.54,87.67678,4.55943,3,24
2024-08-15T08:52:23.20Z,49.4177996,13.3254561,405.245,0.38,6.77,-0.36,3.715,5.859,0.54,87.22632,4.67667,3,25
2024-08-15T08:52:23.40Z,49.4177998,13.3254751,405.319,0.33,6.8,-0.53,3.688,5.828,0.57,87.23658,4.95083,3,25
2024-08-15T08:52:23.60Z,49.4177997,13.3254943,405.276,0.43,6.92,-0.06,3.661,5.799,0.58,86.80902,4.84134,3,25
2024-08-15T08:52:23.80Z,49.4177995,13.3255134,405.286,0.05,6.8,0.03,3.634,5.773,0.57,88.23622,4.76634,3,25
2024-08-15T08:52:24.00Z,49.4177986,13.3255323,405.292,0.2,6.85,-0.37,3.605,5.745,0.54,88.30008,4.2894,3,25
2024-08-15T08:52:24.20Z,49.4177977,13.3255509,405.32,0.18,6.69,-0.51,3.57,5.706,0.55,88.39712,4.46812,3,25
2024-08-15T08:52:24.40Z,49.4177966,13.3255695,405.174,0.31,6.69,-0.19,3.535,5.662,0.57,87.88924,4.81021,3,26
2024-08-15T08:52:24.60Z,49.4177955,13.3255885,405.064,-0.11,6.92,-0.14,3.513,5.637,0.66,89.26622,5.33185,3,26
2024-08-15T08:52:24.80Z,49.4177951,13.3256075,405.102,0.35,6.82,-0.08,3.495,5.611,0.73,88.20178,5.5566,3,26
2024-08-15T08:52:25.00Z,49.4177948,13.3256266,405.152,0.26,6.94,-0.21,3.478,5.584,0.75,88.00014,5.24394,3,26
2024-08-15T08:52:25.20Z,49.4177946,13.3256455,405.195,0.29,6.77,0.01,3.462,5.558,0.74,87.76418,5.13938,3,25
2024-08-15T08:52:25.40Z,49.4177942,13.3256646,405.314,0.03,6.93,-0.09,3.445,5.532,0.74,88.83746,4.9334,3,25
2024-08-15T08:52:25.60Z,49.4177937,13.3256835,405.315,0.27,6.68,0.1,3.43,5.508,0.74,88.24124,5.04735,3,25
2024-08-15T08:52:25.80Z,49.4177931,13.3257011,405.167,0.29,6.13,0.25,3.416,5.486,0.79,87.81378,5.72395,3,25
2024-08-15T08:52:26.00Z,49.4177922,13.3257195,405.025,0.14,6.88,0.13,3.398,5.453,0.81,88.36786,5.3132,3,25
2024-08-15T08:52:26.20Z,49.4177913,13.325739,404.954,0.23,7.03,0.1,3.37,5.405,0.78,88.2334,5.20746,3,25
2024-08-15T08:52:26.40Z,49.4177903,13.3257588,404.809,0.11,6.98,0.18,3.344,5.358,0.74,88.68198,4.91035,3,24
2024-08-15T08:52:26.60Z,49.4177898,13.3257777,404.825,0.16,6.66,0.08,3.32,5.314,0.73,88.66912,4.93924,3,23
2024-08-15T08:52:26.80Z,49.4177897,13.3257965,404.916,0.25,6.82,0.04,3.295,5.266,0.74,88.26326,4.52401,3,23
2024-08-15T08:52:27.00Z,49.4177895,13.3258158,404.878,0.2,6.88,0.2,3.269,5.22,0.7,88.29682,4.3375,3,24
2024-08-15T08:52:27.20Z,49.4177894,13.325835,404.815,0.24,6.69,0.2,3.244,5.176,0.72,88.152,4.83768,3,24
2024-08-15T08:52:27.40Z,49.4177892,13.3258539,404.813,0.13,6.81,0.09,3.22,5.132,0.67,88.56618,4.24847,3,24
2024-08-15T08:52:27.60Z,49.4177892,13.325873,404.92,0.26,6.82,-0.14,3.196,5.09,0.68,88.15376,4.13409,3,24
2024-08-15T08:52:27.80Z,49.4177894,13.3258922,404.952,0.28,6.94,0.08,3.175,5.051,0.73,87.92838,4.1048,3,24
2024-08-15T08:52:28.00Z,49.4177895,13.325912,404.918,0.27,7.12,0.11,3.155,5.011,0.73,87.87138,4.01371,3,25
2024-08-15T08:52:28.20Z,49.4177895,13.3259319,404.89,0.12,6.98,0.08,3.136,4.975,0.77,88.43196,4.16928,3,25
2024-08-15T08:52:28.40Z,49.4177894,13.3259515,404.835,0.03,6.83,0.22,3.117,4.941,0.78,89.1293,4.16381,3,25
2024-08-15T08:52:28.60Z,49.4177894,13.3259706,404.875,0.12,6.73,-0.1,3.099,4.909,0.72,89.06444,4.22392,3,24
2024-08-15T08:52:28.80Z,49.4177893,13.3259902,404.762,0.05,7.15,0.18,3.087,4.886,0.71,89.33956,4.18947,3,24
2024-08-15T08:52:29.00Z,49.4177893,13.3260103,404.639,0.21,7.08,0.42,3.073,4.864,0.68,88.82266,4.34413,3,24
2024-08-15T08:52:29.20Z,49.4177892,13.3260298,404.578,-0.01,6.82,0.03,3.057,4.841,0.64,89.46706,4.29402,3,24
2024-08-15T08:52:29.40Z,49.4177886,13.3260492,404.432,-0.04,7.05,0.1,3.041,4.819,0.6,89.95578,4.00449,3,24
2024-08-15T08:52:29.60Z,49.4177883,13.326069,404.351,-0.04,6.95,0.01,3.023,4.797,0.58,90.16406,4.04195,3,25
2024-08-15T08:52:29.80Z,49.417788,13.3260885,404.273,0.01,7,0.09,3.008,4.779,0.59,90.02672,4.07589,3,25
2024-08-15T08:52:30.00Z,49.4177876,13.326108,404.13,0.02,7.03,0.24,2.993,4.762,0.6,89.94448,4.10214,3,25
2024-08-15T08:52:30.20Z,49.4177874,13.3261277,404.016,0.06,7.07,0.29,2.979,4.743,0.6,89.73328,4.11787,3,25
2024-08-15T08:52:30.40Z,49.4177871,13.326147,403.92,-0.09,6.82,0.28,2.965,4.724,0.59,90.2485,4.26996,3,25
2024-08-15T08:52:30.60Z,49.4177865,13.3261658,403.852,-0.19,6.73,0.03,2.952,4.704,0.59,90.92058,4.49043,3,25
2024-08-15T08:52:30.80Z,49.4177861,13.3261848,403.892,-0.2,6.73,-0.14,2.939,4.683,0.59,91.33642,4.41679,3,25
2024-08-15T08:52:31.00Z,49.4177855,13.3262036,403.909,-0.28,6.71,-0.36,2.921,4.656,0.57,91.90914,4.19846,3,26
2024-08-15T08:52:31.20Z,49.417785,13.3262227,403.886,-0.23,6.75,-0.12,2.91,4.638,0.64,91.93712,4.89935,3,25
2024-08-15T08:52:31.40Z,49.4177847,13.3262414,403.891,-0.08,6.54,-0.1,2.9,4.621,0.63,91.29278,4.90698,3,24
2024-08-15T08:52:31.60Z,49.4177846,13.32626,403.86,-0.04,6.63,-0.09,2.89,4.604,0.63,90.80854,4.83395,3,25
2024-08-15T08:52:31.80Z,49.4177846,13.3262793,403.853,-0.1,6.96,0.1,2.881,4.587,0.67,90.83518,4.69429,3,25
2024-08-15T08:52:32.00Z,49.4177845,13.326299,403.806,-0.03,7.07,0.27,2.875,4.571,0.79,90.54418,5.10906,3,25
2024-08-15T08:52:32.20Z,49.4177841,13.3263184,403.76,-0.19,7.02,0,2.871,4.557,0.77,91.05906,5.20502,3,24
2024-08-15T08:52:32.40Z,49.4177835,13.3263382,403.789,-0.27,7.13,-0.06,2.864,4.541,0.71,91.76588,4.13796,3,24
2024-08-15T08:52:32.60Z,49.417783,13.3263576,403.814,-0.28,6.77,-0.04,2.854,4.524,0.65,92.09946,3.8583,3,24
2024-08-15T08:52:32.80Z,49.417782,13.3263771,403.764,-0.63,6.98,0.1,2.843,4.505,0.65,93.79316,3.63531,3,24
2024-08-15T08:52:33.00Z,49.417781,13.3263961,403.748,-0.42,6.66,-0.1,2.832,4.482,0.65,93.71222,4.34118,3,24
2024-08-15T08:52:33.20Z,49.4177799,13.326415,403.762,-0.57,6.69,-0.08,2.82,4.458,0.65,94.23424,5.05702,3,25
2024-08-15T08:52:33.40Z,49.4177784,13.3264344,403.761,-0.84,6.81,0.11,2.808,4.433,0.62,95.62312,5.18917,3,25
2024-08-15T08:52:33.60Z,49.4177766,13.3264534,403.71,-0.84,6.64,0.06,2.797,4.413,0.58,96.4353,5.3135,3,25
2024-08-15T08:52:33.80Z,49.4177749,13.3264718,403.826,-0.78,6.45,-0.21,2.784,4.396,0.53,96.69362,5.251,3,25
2024-08-15T08:52:34.00Z,49.4177733,13.32649,403.926,-0.82,6.64,-0.28,2.773,4.379,0.55,96.85002,5.22383,3,25
2024-08-15T08:52:34.20Z,49.4177717,13.3265084,403.92,-0.72,6.74,0.07,2.763,4.363,0.56,96.46258,4.91381,3,25
2024-08-15T08:52:34.40Z,49.417771,13.3265268,404.111,-0.38,6.48,0.1,2.754,4.348,0.58,94.79042,4.62938,3,24
2024-08-15T08:52:34.60Z,49.4177699,13.3265447,404.083,-0.44,6.67,-0.05,2.745,4.334,0.56,94.2983,4.77452,3,25
2024-08-15T08:52:34.80Z,49.4177685,13.3265635,404.001,-0.55,6.8,0.05,2.738,4.322,0.59,94.4528,4.56172,3,24
2024-08-15T08:52:35.00Z,49.4177669,13.3265824,403.926,-0.73,6.76,0.01,2.731,4.308,0.56,95.32186,4.72628,3,24
2024-08-15T08:52:35.20Z,49.4177649,13.326601,403.816,-0.68,6.71,-0.11,2.724,4.295,0.53,95.5609,4.70563,3,25
2024-08-15T08:52:35.40Z,49.4177636,13.3266197,403.799,-0.54,6.63,-0.01,2.718,4.283,0.53,95.12594,4.82216,3,25
2024-08-15T08:52:35.60Z,49.4177624,13.3266385,403.782,-0.61,6.67,-0.07,2.712,4.271,0.54,95.16324,5.07355,3,25
2024-08-15T08:52:35.80Z,49.4177607,13.3266575,403.666,-0.71,6.76,0,2.707,4.26,0.55,95.5736,5.12019,3,24
2024-08-15T08:52:36.00Z,49.4177593,13.3266764,403.57,-0.52,6.61,0.15,2.703,4.25,0.57,95.03398,5.05474,3,24
2024-08-15T08:52:36.20Z,49.4177578,13.3266949,403.45,-0.68,6.64,0.15,2.7,4.242,0.62,95.40526,5.55458,3,24
2024-08-15T08:52:36.40Z,49.417756,13.3267133,403.32,-0.75,6.52,0.18,2.697,4.23,0.61,96.024,5.40024,3,24
2024-08-15T08:52:36.60Z,49.4177545,13.3267315,403.272,-0.77,6.4,0.26,2.694,4.218,0.61,96.44702,5.44799,3,24
2024-08-15T08:52:36.80Z,49.4177529,13.3267497,403.259,-0.66,6.5,0.07,2.692,4.209,0.62,96.10046,5.37797,3,24
2024-08-15T08:52:37.00Z,49.4177517,13.3267679,403.286,-0.43,6.42,-0.11,2.69,4.201,0.65,94.89974,5.12642,3,24
2024-08-15T08:52:37.20Z,49.4177507,13.3267859,403.19,-0.53,6.5,0.1,2.687,4.194,0.59,94.75526,5.15124,3,25
2024-08-15T08:52:37.40Z,49.4177494,13.3268043,403.086,-0.54,6.48,0.12,2.684,4.189,0.59,94.75662,5.0845,3,24
2024-08-15T08:52:37.60Z,49.4177482,13.3268229,403.014,-0.56,6.66,0.08,2.682,4.192,0.6,94.79808,5.01739,3,24
2024-08-15T08:52:37.80Z,49.4177471,13.3268415,402.782,-0.22,6.46,0.3,2.681,4.2,0.6,93.4965,5.61154,3,24
2024-08-15T08:52:38.00Z,49.4177458,13.3268598,402.627,-0.5,6.53,0.13,2.68,4.206,0.63,93.9224,5.83327,3,24
2024-08-15T08:52:38.20Z,49.4177445,13.3268783,402.459,-0.57,6.62,0.3,2.679,4.212,0.65,94.46162,5.56514,3,24
2024-08-15T08:52:38.40Z,49.417743,13.3268965,402.419,-0.71,6.58,-0.12,2.677,4.216,0.69,95.31678,5.55429,3,25
2024-08-15T08:52:38.60Z,49.417742,13.3269148,402.432,-0.54,6.48,0,2.675,4.218,0.67,95.00712,5.12523,3,24
2024-08-15T08:52:38.80Z,49.4177405,13.3269327,402.509,-0.68,6.42,-0.6,2.673,4.221,0.62,95.5457,5.12407,3,24
2024-08-15T08:52:39.00Z,49.4177391,13.3269507,402.389,-0.45,6.57,-0.08,2.67,4.223,0.61,94.69512,4.99772,3,24
2024-08-15T08:52:39.20Z,49.4177378,13.3269687,402.357,-0.72,6.51,-0.04,2.666,4.225,0.54,95.65382,4.21964,3,24
2024-08-15T08:52:39.40Z,49.4177363,13.3269868,402.403,-0.71,6.48,-0.31,2.664,4.227,0.63,95.89878,5.2089,3,24
2024-08-15T08:52:39.60Z,49.4177347,13.327004,402.43,-0.71,6.17,-0.47,2.663,4.228,0.59,96.18052,5.80815,3,24
2024-08-15T08:52:39.80Z,49.4177331,13.3270207,402.565,-0.87,6.08,-0.62,2.664,4.23,0.61,97.08664,6.42199,3,24
2024-08-15T08:52:40.00Z,49.4177316,13.3270374,402.591,-0.66,6.13,-0.42,2.665,4.232,0.63,96.63066,6.88228,3,24
2024-08-15T08:52:40.20Z,49.4177305,13.3270547,402.493,-0.35,6.26,0.04,2.667,4.234,0.69,94.87186,6.84719,3,23
2024-08-15T08:52:40.40Z,49.4177291,13.3270721,402.363,-0.47,6.27,-0.15,2.669,4.236,0.62,94.52382,5.99905,3,23
2024-08-15T08:52:40.60Z,49.4177275,13.3270891,402.25,-0.56,6.03,-0.24,2.669,4.236,0.61,94.93364,6.02129,3,23
2024-08-15T08:52:40.80Z,49.4177263,13.3271062,402.148,-0.28,6.14,-0.25,2.666,4.223,0.63,93.7075,5.78848,3,23
2024-08-15T08:52:41.00Z,49.417725,13.3271232,401.934,-0.48,6.15,0.17,2.662,4.207,0.61,94.09572,6.02139,3,24
2024-08-15T08:52:41.20Z,49.4177239,13.3271404,401.962,-0.62,6.03,-0.11,2.659,4.195,0.64,95.00078,5.98163,3,23
2024-08-15T08:52:41.40Z,49.4177229,13.3271574,401.913,-0.26,5.97,-0.15,2.655,4.183,0.62,93.7413,6.00311,3,23
2024-08-15T08:52:41.60Z,49.4177218,13.3271743,401.838,-0.54,6.14,-0.25,2.651,4.173,0.6,94.40698,5.96746,3,24
2024-08-15T08:52:41.80Z,49.4177206,13.3271915,401.736,-0.42,6.16,-0.08,2.646,4.163,0.6,94.1521,5.77613,3,25
2024-08-15T08:52:42.00Z,49.4177196,13.3272084,401.698,-0.41,6.05,-0.1,2.64,4.152,0.59,94.03582,5.86017,3,25
2024-08-15T08:52:42.20Z,49.4177188,13.3272248,401.734,-0.3,5.86,-0.18,2.634,4.15,0.58,93.50386,5.94118,3,25
2024-08-15T08:52:42.40Z,49.4177183,13.3272406,401.743,-0.08,5.58,-0.15,2.629,4.149,0.59,92.19044,6.19964,3,25
2024-08-15T08:52:42.60Z,49.4177181,13.3272562,401.749,-0.17,5.61,-0.22,2.622,4.149,0.54,91.91698,5.32959,3,25
2024-08-15T08:52:42.80Z,49.4177179,13.3272715,401.719,-0.16,5.39,0.15,2.615,4.148,0.54,91.83354,5.65952,3,25
2024-08-15T08:52:43.00Z,49.4177176,13.327287,401.649,-0.3,5.58,0.24,2.608,4.147,0.55,92.46558,5.46478,3,25
2024-08-15T08:52:43.20Z,49.4177169,13.3273025,401.582,-0.43,5.5,0.16,2.602,4.148,0.51,93.44798,5.71219,3,25
2024-08-15T08:52:43.40Z,49.4177159,13.327318,401.463,-0.28,5.55,0,2.596,4.148,0.52,93.1463,5.80811,3,25
2024-08-15T08:52:43.60Z,49.4177154,13.3273332,401.455,-0.28,5.43,0.16,2.591,4.148,0.54,93.0703,6.57628,3,24
2024-08-15T08:52:43.80Z,49.4177142,13.3273476,401.319,-0.54,5.27,0.2,2.588,4.144,0.54,94.3275,7.25927,3,26
2024-08-15T08:52:44.00Z,49.4177133,13.3273616,401.36,-0.41,5.11,-0.02,2.585,4.139,0.56,94.46298,7.83997,3,26
2024-08-15T08:52:44.20Z,49.4177124,13.327376,401.303,-0.32,5.35,-0.02,2.582,4.134,0.57,93.94478,7.60714,3,26
2024-08-15T08:52:44.40Z,49.4177116,13.3273904,401.216,-0.17,5.15,0.05,2.58,4.132,0.58,92.93718,7.75222,3,25
2024-08-15T08:52:44.60Z,49.4177108,13.3274039,401.15,-0.45,4.94,0.14,2.579,4.13,0.6,94.04198,8.034,3,25
2024-08-15T08:52:44.80Z,49.41771,13.3274178,401.044,-0.36,5.11,0.15,2.575,4.128,0.59,94.06042,7.55653,3,26
2024-08-15T08:52:45.00Z,49.4177098,13.327432,400.917,-0.08,5.13,0.19,2.569,4.123,0.62,92.48432,7.76039,3,26
2024-08-15T08:52:45.20Z,49.4177098,13.3274459,400.868,-0.25,5.14,0.32,2.563,4.115,0.6,92.63576,6.79906,3,26
2024-08-15T08:52:45.40Z,49.4177099,13.32746,400.901,-0.08,5.28,0.17,2.558,4.105,0.65,91.65132,6.12811,3,25
2024-08-15T08:52:45.60Z,49.4177101,13.3274734,401.022,-0.15,4.92,0,2.552,4.092,0.67,91.70376,6.04054,3,25
2024-08-15T08:52:45.80Z,49.4177099,13.3274864,400.927,-0.08,4.7,0.23,2.548,4.089,0.63,91.38936,6.56199,3,25
2024-08-15T08:52:46.00Z,49.4177097,13.3274989,400.822,0,4.62,0.27,2.546,4.089,0.68,90.68246,6.47401,3,25
2024-08-15T08:52:46.20Z,49.4177098,13.3275116,400.731,0.21,4.7,0.04,2.546,4.092,0.66,89.2844,7.42377,3,25
2024-08-15T08:52:46.40Z,49.4177098,13.3275245,400.633,-0.09,4.85,0.14,2.548,4.095,0.72,90.10526,7.86174,3,26
2024-08-15T08:52:46.60Z,49.4177099,13.3275374,400.572,0.15,4.67,-0.06,2.552,4.1,0.74,89.13394,7.88419,3,26
2024-08-15T08:52:46.80Z,49.4177107,13.3275499,400.626,0.34,4.55,0.03,2.555,4.107,0.73,87.31846,7.31469,3,26
2024-08-15T08:52:47.00Z,49.4177121,13.3275613,400.755,0.43,3.93,0.03,2.558,4.114,0.71,85.89962,9.09047,3,26
2024-08-15T08:52:47.20Z,49.4177137,13.3275718,400.818,0.96,3.77,-0.16,2.561,4.12,0.69,81.14144,9.75078,3,26
2024-08-15T08:52:47.40Z,49.4177151,13.3275823,400.947,0.26,3.94,-0.46,2.564,4.126,0.69,83.78421,9.3439,3,26
2024-08-15T08:52:47.60Z,49.417716,13.3275939,401.116,0.18,4.15,-0.88,2.565,4.132,0.67,85.8283,8.49078,3,26
2024-08-15T08:52:47.80Z,49.4177177,13.3276053,401.268,0.6,3.88,-0.09,2.565,4.13,0.62,83.58603,8.66125,3,26
2024-08-15T08:52:48.00Z,49.4177193,13.3276162,401.345,0.68,3.97,-0.11,2.567,4.137,0.66,82.007,8.94804,3,26
2024-08-15T08:52:48.20Z,49.4177207,13.3276264,401.367,0.74,3.49,-0.25,2.57,4.142,0.67,80.31266,10.37268,3,26
2024-08-15T08:52:48.40Z,49.4177225,13.3276372,401.484,0.8,4.22,-0.19,2.574,4.146,0.77,79.72207,9.65138,3,26
2024-08-15T08:52:48.60Z,49.4177246,13.3276479,401.584,0.94,3.62,-0.1,2.578,4.15,0.8,77.81491,10.70163,3,26
2024-08-15T08:52:48.80Z,49.4177263,13.3276574,401.618,0.76,3.3,-0.19,2.582,4.152,0.77,77.36849,10.19131,3,26
2024-08-15T08:52:49.00Z,49.4177283,13.3276658,401.627,1.04,2.78,0.05,2.585,4.155,0.74,74.27791,12.69419,3,26
2024-08-15T08:52:49.20Z,49.4177298,13.3276732,401.632,0.68,2.67,-0.22,2.589,4.158,0.74,75.12553,10.81794,3,26
